pago_id,credito_id,cliente_id,numero_cuota,fecha_vencimiento,fecha_pago,valor_cuota,valor_pagado,medio_pago,estado_pago,dias_mora
PG00007932,CR001189,CL01099,4,2025-11-11,2025-11-09,142000,142000,PSE,Pagado,0
PG00007933,CR001189,CL01099,5,2025-12-11,2026-02-17,142000,72000,Billetera digital,Parcial,68
PG00007934,CR001189,CL01099,6,2026-01-11,2026-01-06,142000,142000,Transferencia,Pagado,0
PG00007935,CR001190,CL01100,1,2025-10-01,2025-09-29,706000,706000,PSE,Pagado,0
PG00007936,CR001190,CL01100,2,2025-11-01,2025-10-29,706000,706000,Transferencia,Pagado,0
PG00007937,CR001190,CL01100,3,2025-12-01,2025-12-28,706000,706000,PSE,Pagado tardío,27
PG00007938,CR001190,CL01100,4,2026-01-01,2026-01-01,706000,790000,Transferencia,Pagado,0
PG00007939,CR001190,CL01100,5,2026-02-01,2026-01-29,706000,706000,Débito automático,Pagado,0
PG00007940,CR001190,CL01100,6,2026-03-01,2026-02-28,706000,706000,Transferencia,Pagado,0
PG00007941,CR001191,CL01100,1,2026-02-10,2026-02-09,1735000,1735000,PSE,Pagado,0
PG00007942,CR001191,CL01100,2,2026-03-10,2026-03-08,1735000,1735000,Billetera digital,Pagado,0
PG00007943,CR001191,CL01100,3,2026-04-10,2026-04-05,1735000,1735000,Transferencia,Pagado,0
PG00007944,CR001191,CL01100,4,2026-05-10,,1735000,0,PSE,Pendiente,0
PG00007945,CR001192,CL01101,1,2025-08-17,2025-08-15,134000,134000,Débito automático,Pagado,0
PG00007946,CR001192,CL01101,2,2025-09-17,2025-09-17,134000,134000,Transferencia,Pagado,0
PG00007947,CR001192,CL01101,3,2025-10-17,2026-02-06,134000,134000,Efectivo aliado,Pagado tardío,112
PG00007948,CR001192,CL01101,4,2025-11-17,2025-11-26,134000,134000,,Pagado tardío,9
PG00007949,CR001192,CL01101,5,2025-12-17,2025-12-16,134000,134000,PSE,Pagado,0
PG00007950,CR001192,CL01101,6,2026-01-17,2026-02-01,134000,34000,Billetera digital,Parcial,15
PG00007951,CR001192,CL01101,7,2026-02-17,2026-02-17,134000,134000,PSE,Pagado,0
PG00007952,CR001192,CL01101,8,2026-03-17,2026-03-21,134000,134000,PSE,Pagado tardío,4
PG00007953,CR001192,CL01101,9,2026-04-17,2026-04-14,134000,134000,Billetera digital,Pagado,0
PG00007954,CR001193,CL01101,1,2024-12-30,2024-12-28,149000,149000,Billetera digital,Pagado,0
PG00007955,CR001193,CL01101,2,2025-01-30,2025-02-16,149000,43000,Transferencia,Parcial,17
PG00007956,CR001193,CL01101,3,2025-02-28,2025-02-27,149000,149000,Billetera digital,Pagado,0
PG00007957,CR001193,CL01101,4,2025-03-30,2025-03-28,149000,149000,Débito automático,Pagado,0
PG00007958,CR001193,CL01101,5,2025-04-30,2025-06-18,149000,149000,PSE,Pagado tardío,49
PG00007959,CR001193,CL01101,6,2025-05-30,2025-05-29,149000,149000,PSE,Pagado,0
PG00007960,CR001193,CL01101,7,2025-06-30,2025-07-13,149000,149000,PSE,Pagado tardío,13
PG00007961,CR001193,CL01101,8,2025-07-30,2025-10-04,149000,149000,PSE,Pagado tardío,66
PG00007962,CR001193,CL01101,9,2025-08-30,2025-08-28,149000,149000,PSE,Pagado,0
PG00007963,CR001193,CL01101,10,2025-09-30,2025-09-20,149000,149000,Efectivo aliado,Pagado,0
PG00007964,CR001193,CL01101,11,2025-10-30,2025-10-29,149000,196000,Efectivo aliado,Pagado,0
PG00007965,CR001193,CL01101,12,2025-11-30,2025-11-27,149000,149000,PSE,Pagado,0
PG00007966,CR001194,CL01102,1,2026-04-01,2026-03-22,221000,221000,Transferencia,Pagado,0
PG00007967,CR001194,CL01102,2,2026-05-01,,221000,0,Efectivo aliado,Pendiente,0
PG00007968,CR001195,CL01103,1,2025-11-21,2025-11-19,108000,108000,Efectivo aliado,Pagado,0
PG00007969,CR001195,CL01103,2,2025-12-21,2025-12-18,108000,108000,Efectivo aliado,Pagado,0
PG00007970,CR001195,CL01103,3,2026-01-21,2026-01-16,108000,108000,Transferencia,Pagado,0
PG00007971,CR001195,CL01103,4,2026-02-21,2026-02-27,108000,108000,Efectivo aliado,Pagado tardío,6
PG00007972,CR001195,CL01103,5,2026-03-21,2026-03-18,108000,108000,Efectivo aliado,Pagado,0
PG00007973,CR001195,CL01103,6,2026-04-21,2026-04-19,108000,108000,Débito automático,Pagado,0
PG00007974,CR001196,CL01104,1,2023-06-17,2023-06-12,75000,75000,Billetera digital,Pagado,0
PG00007975,CR001196,CL01104,2,2023-07-17,2023-08-11,75000,75000,Débito automático,Pagado tardío,25
PG00007976,CR001196,CL01104,3,2023-08-17,2023-08-12,75000,75000,Transferencia,Pagado,0
PG00007977,CR001196,CL01104,4,2023-09-17,2023-12-25,75000,75000,Efectivo aliado,Pagado tardío,99
PG00007978,CR001196,CL01104,5,2023-10-17,2023-10-24,75000,75000,PSE,Pagado tardío,7
PG00007979,CR001196,CL01104,6,2023-11-17,2023-11-17,75000,75000,PSE,Pagado,0
PG00007980,CR001196,CL01104,7,2023-12-17,2024-04-07,75000,75000,PSE,Pagado tardío,112
PG00007981,CR001196,CL01104,8,2024-01-17,2024-01-17,75000,75000,Débito automático,Pagado,0
PG00007982,CR001196,CL01104,9,2024-02-17,2024-03-17,75000,75000,Transferencia,Pagado tardío,29
PG00007983,CR001196,CL01104,10,2024-03-17,2024-03-16,75000,75000,Transferencia,Pagado,0
PG00007984,CR001196,CL01104,11,2024-04-17,2024-04-20,75000,75000,PSE,Pagado tardío,3
PG00007985,CR001196,CL01104,12,2024-05-17,2024-05-19,75000,75000,PSE,Pagado tardío,2
PG00007986,CR001196,CL01104,13,2024-06-17,2024-06-15,75000,75000,Transferencia,Pagado,0
PG00007987,CR001196,CL01104,14,2024-07-17,2024-08-02,75000,58000,Débito automático,Parcial,16
PG00007988,CR001196,CL01104,15,2024-08-17,2024-08-12,75000,75000,PSE,Pagado,0
PG00007989,CR001196,CL01104,16,2024-09-17,2024-09-12,75000,75000,Débito automático,Pagado,0
PG00007990,CR001196,CL01104,17,2024-10-17,2024-10-14,75000,75000,PSE,Pagado,0
PG00007991,CR001196,CL01104,18,2024-11-17,2024-11-16,75000,75000,Billetera digital,Pagado,0
PG00007992,CR001197,CL01106,1,2025-09-16,2025-10-29,466000,360000,Billetera digital,Parcial,43
PG00007993,CR001197,CL01106,2,2025-10-16,2025-10-15,466000,466000,Débito automático,Pagado,0
PG00007994,CR001197,CL01106,3,2025-11-16,2025-11-15,466000,466000,PSE,Pagado,0
PG00007995,CR001198,CL01107,1,2024-02-06,2024-02-13,138000,138000,PSE,Pagado tardío,7
PG00007996,CR001198,CL01107,2,2024-03-06,2024-03-06,138000,138000,Efectivo aliado,Pagado,0
PG00007997,CR001198,CL01107,3,2024-04-06,2024-04-06,138000,138000,Transferencia,Pagado,0
PG00007998,CR001198,CL01107,4,2024-05-06,2024-05-01,138000,138000,PSE,Pagado,0
PG00007999,CR001198,CL01107,5,2024-06-06,2024-06-05,138000,138000,PSE,Pagado,0
PG00008000,CR001198,CL01107,6,2024-07-06,2024-07-08,138000,138000,Billetera digital,Pagado tardío,2
PG00008001,CR001198,CL01107,7,2024-08-06,2024-08-06,138000,138000,Transferencia,Pagado,0
PG00008002,CR001198,CL01107,8,2024-09-06,2024-12-11,138000,138000,PSE,Pagado tardío,96
PG00008003,CR001198,CL01107,9,2024-10-06,2024-10-06,138000,138000,PSE,Pagado,0
PG00008004,CR001198,CL01107,10,2024-11-06,2024-11-13,138000,138000,Billetera digital,Pagado tardío,7
PG00008005,CR001198,CL01107,11,2024-12-06,2024-12-03,138000,138000,PSE,Pagado,0
PG00008006,CR001198,CL01107,12,2025-01-06,2025-01-01,138000,138000,Efectivo aliado,Pagado,0
PG00008007,CR001199,CL01108,1,2023-06-18,2023-06-18,46000,46000,PSE,Pagado,0
PG00008008,CR001199,CL01108,2,2023-07-18,2023-07-18,46000,46000,Billetera digital,Pagado,0
PG00008009,CR001199,CL01108,3,2023-08-18,2023-08-18,46000,46000,Billetera digital,Pagado,0
PG00008010,CR001199,CL01108,4,2023-09-18,2023-09-17,46000,46000,Transferencia,Pagado,0
PG00008011,CR001199,CL01108,5,2023-10-18,2023-11-30,46000,46000,Efectivo aliado,Pagado tardío,43
PG00008012,CR001199,CL01108,6,2023-11-18,2023-11-17,46000,46000,Billetera digital,Pagado,0
PG00008013,CR001199,CL01108,7,2023-12-18,2023-12-15,46000,46000,Efectivo aliado,Pagado,0
PG00008014,CR001199,CL01108,8,2024-01-18,2024-01-13,46000,46000,Transferencia,Pagado,0
PG00008015,CR001199,CL01108,9,2024-02-18,2024-02-18,46000,46000,Débito automático,Pagado,0
PG00008016,CR001199,CL01108,10,2024-03-18,2024-03-18,46000,46000,Efectivo aliado,Pagado,0
PG00008017,CR001199,CL01108,11,2024-04-18,2024-04-18,46000,46000,Efectivo aliado,Pagado,0
PG00008018,CR001199,CL01108,12,2024-05-18,2024-05-16,46000,46000,Débito automático,Pagado,0
PG00008019,CR001200,CL01109,1,2025-03-01,2025-02-24,503000,503000,PSE,Pagado,0
PG00008020,CR001200,CL01109,2,2025-04-01,2025-03-29,503000,503000,PSE,Pagado,0
PG00008021,CR001200,CL01109,3,2025-05-01,2025-04-28,503000,503000,Transferencia,Pagado,0
PG00008022,CR001200,CL01109,4,2025-06-01,2025-05-27,503000,644000,Efectivo aliado,Pagado,0
PG00008023,CR001200,CL01109,5,2025-07-01,2025-07-01,503000,503000,PSE,Pagado,0
PG00008024,CR001200,CL01109,6,2025-08-01,2025-07-27,503000,503000,PSE,Pagado,0
PG00008025,CR001200,CL01109,7,2025-09-01,2025-09-01,503000,503000,PSE,Pagado,0
PG00008026,CR001200,CL01109,8,2025-10-01,2025-10-01,503000,503000,PSE,Pagado,0
PG00008027,CR001200,CL01109,9,2025-11-01,2025-10-25,503000,503000,PSE,Pagado,0
PG00008028,CR001200,CL01109,10,2025-12-01,2025-12-01,503000,503000,Efectivo aliado,Pagado,0
PG00008029,CR001200,CL01109,11,2026-01-01,2026-01-18,503000,503000,Débito automático,Pagado tardío,17
PG00008030,CR001200,CL01109,12,2026-02-01,2026-01-29,503000,503000,PSE,Pagado,0
PG00008031,CR001201,CL01111,1,2025-10-20,2026-01-06,1552000,1552000,Transferencia,Pagado tardío,78
PG00008032,CR001201,CL01111,2,2025-11-20,2025-11-23,1552000,1552000,PSE,Pagado tardío,3
PG00008033,CR001201,CL01111,3,2025-12-20,2026-02-04,1552000,1552000,Transferencia,Pagado tardío,46
PG00008034,CR001202,CL01111,1,2025-11-24,2026-01-05,533000,533000,Transferencia,Pagado tardío,42
PG00008035,CR001202,CL01111,2,2025-12-24,2025-12-28,533000,533000,Débito automático,Pagado tardío,4
PG00008036,CR001202,CL01111,3,2026-01-24,2026-02-21,533000,533000,Efectivo aliado,Pagado tardío,28
PG00008037,CR001203,CL01112,1,2026-03-17,2026-03-10,146000,146000,PSE,Pagado,0
PG00008038,CR001203,CL01112,2,2026-04-17,2026-04-17,146000,146000,PSE,Pagado,0
PG00008039,CR001204,CL01113,1,2026-04-15,2026-04-14,847000,847000,Efectivo aliado,Pagado,0
PG00008040,CR001204,CL01113,2,2026-05-15,,847000,0,Efectivo aliado,Pendiente,0
PG00008041,CR001205,CL01114,1,2026-01-12,2026-01-12,486000,486000,Transferencia,Pagado,0
PG00008042,CR001205,CL01114,2,2026-02-12,2026-02-05,486000,486000,PSE,Pagado,0
PG00008043,CR001205,CL01114,3,2026-03-12,2026-03-05,486000,486000,Transferencia,Pagado,0
PG00008044,CR001205,CL01114,4,2026-04-12,2026-04-12,486000,486000,PSE,Pagado,0
PG00008045,CR001205,CL01114,5,2026-05-12,,486000,0,Billetera digital,Pendiente,0
PG00008046,CR001206,CL01115,1,2023-12-24,2023-12-24,145000,145000,PSE,Pagado,0
PG00008047,CR001206,CL01115,2,2024-01-24,2024-02-19,145000,145000,PSE,Pagado tardío,26
PG00008048,CR001206,CL01115,3,2024-02-24,2024-02-21,145000,145000,Billetera digital,Pagado,0
PG00008049,CR001206,CL01115,4,2024-03-24,2024-06-05,145000,145000,PSE,Pagado tardío,73
PG00008050,CR001206,CL01115,5,2024-04-24,2024-04-24,145000,145000,PSE,Pagado,0
PG00008051,CR001206,CL01115,6,2024-05-24,2024-05-23,145000,145000,PSE,Pagado,0
PG00008052,CR001206,CL01115,7,2024-06-24,2024-06-24,145000,145000,PSE,Pagado,0
PG00008053,CR001206,CL01115,8,2024-07-24,2024-07-23,145000,145000,PSE,Pagado,0
PG00008054,CR001206,CL01115,9,2024-08-24,2024-08-23,145000,145000,Efectivo aliado,Pagado,0
PG00008055,CR001206,CL01115,10,2024-09-24,2024-09-24,145000,145000,Débito automático,Pagado,0
PG00008056,CR001206,CL01115,11,2024-10-24,2024-10-22,145000,145000,PSE,Pagado,0
PG00008057,CR001206,CL01115,12,2024-11-24,2024-12-05,145000,145000,Efectivo aliado,Pagado tardío,11
PG00008058,CR001207,CL01116,1,2024-12-25,2025-02-13,555000,555000,PSE,Pagado tardío,50
PG00008059,CR001207,CL01116,2,2025-01-25,2025-01-18,555000,555000,Efectivo aliado,Pagado,0
PG00008060,CR001207,CL01116,3,2025-02-25,2025-02-24,555000,555000,Billetera digital,Pagado,0
PG00008061,CR001207,CL01116,4,2025-03-25,2025-03-24,555000,555000,Efectivo aliado,Pagado,0
PG00008062,CR001207,CL01116,5,2025-04-25,2025-04-27,555000,555000,PSE,Pagado tardío,2
PG00008063,CR001207,CL01116,6,2025-05-25,2025-05-25,555000,555000,Efectivo aliado,Pagado,0
PG00008064,CR001208,CL01116,1,2025-11-03,2025-12-03,302000,302000,PSE,Pagado tardío,30
PG00008065,CR001208,CL01116,2,2025-12-03,2025-11-30,302000,302000,Transferencia,Pagado,0
PG00008066,CR001208,CL01116,3,2026-01-03,2026-04-03,302000,419000,Billetera digital,Pagado tardío,90
PG00008067,CR001208,CL01116,4,2026-02-03,2026-01-29,302000,302000,Billetera digital,Pagado,0
PG00008068,CR001208,CL01116,5,2026-03-03,2026-03-01,302000,302000,PSE,Pagado,0
PG00008069,CR001208,CL01116,6,2026-04-03,2026-04-01,302000,302000,Efectivo aliado,Pagado,0
PG00008070,CR001208,CL01116,7,2026-05-03,,302000,0,Billetera digital,Pendiente,0
PG00008071,CR001209,CL01117,1,2024-08-14,2024-09-12,1223000,1223000,Transferencia,Pagado tardío,29
PG00008072,CR001209,CL01117,2,2024-09-14,2024-10-14,1223000,1223000,Efectivo aliado,Pagado tardío,30
PG00008073,CR001209,CL01117,3,2024-10-14,2024-10-14,1223000,1223000,Débito automático,Pagado,0
PG00008074,CR001210,CL01117,1,2025-09-26,2025-09-24,570000,570000,PSE,Pagado,0
PG00008075,CR001210,CL01117,2,2025-10-26,2025-12-23,570000,570000,Transferencia,Pagado tardío,58
PG00008076,CR001210,CL01117,3,2025-11-26,2025-11-26,570000,570000,PSE,Pagado,0
PG00008077,CR001210,CL01117,4,2025-12-26,2025-12-26,570000,570000,PSE,Pagado,0
PG00008078,CR001210,CL01117,5,2026-01-26,2026-01-31,570000,570000,Transferencia,Pagado tardío,5
PG00008079,CR001210,CL01117,6,2026-02-26,2026-02-23,570000,570000,Débito automático,Pagado,0
PG00008080,CR001211,CL01118,1,2025-01-06,2025-05-05,319000,319000,Débito automático,Pagado tardío,119
PG00008081,CR001211,CL01118,2,2025-02-06,2025-02-03,319000,319000,PSE,Pagado,0
PG00008082,CR001211,CL01118,3,2025-03-06,2025-03-04,319000,319000,PSE,Pagado,0
PG00008083,CR001212,CL01119,1,2026-03-06,2026-04-17,49000,49000,Efectivo aliado,Pagado tardío,42
PG00008084,CR001212,CL01119,2,2026-04-06,,49000,0,PSE,Vencido,24
PG00008085,CR001212,CL01119,3,2026-05-06,,49000,0,Transferencia,Pendiente,0
PG00008086,CR001213,CL01120,1,2025-01-07,2025-01-07,64000,64000,Efectivo aliado,Pagado,0
PG00008087,CR001213,CL01120,2,2025-02-07,2025-02-07,64000,64000,Transferencia,Pagado,0
PG00008088,CR001213,CL01120,3,2025-03-07,2025-03-07,64000,64000,Transferencia,Pagado,0
PG00008089,CR001213,CL01120,4,2025-04-07,2025-04-07,64000,64000,Billetera digital,Pagado,0
PG00008090,CR001213,CL01120,5,2025-05-07,2025-05-06,64000,64000,Billetera digital,Pagado,0
PG00008091,CR001213,CL01120,6,2025-06-07,2025-05-31,64000,64000,Efectivo aliado,Pagado,0
PG00008092,CR001213,CL01120,7,2025-07-07,2025-07-06,64000,64000,PSE,Pagado,0
PG00008093,CR001213,CL01120,8,2025-08-07,2025-08-07,64000,64000,PSE,Pagado,0
PG00008094,CR001213,CL01120,9,2025-09-07,2025-09-06,64000,64000,,Pagado,0
PG00008095,CR001213,CL01120,10,2025-10-07,2025-10-28,64000,64000,PSE,Pagado tardío,21
PG00008096,CR001213,CL01120,11,2025-11-07,2025-11-07,64000,64000,Débito automático,Pagado,0
PG00008097,CR001213,CL01120,12,2025-12-07,2026-02-10,64000,32000,Billetera digital,Parcial,65
PG00008098,CR001214,CL01121,1,2025-08-27,2025-08-27,80000,80000,Transferencia,Pagado,0
PG00008099,CR001214,CL01121,2,2025-09-27,2025-09-24,80000,80000,PSE,Pagado,0
PG00008100,CR001214,CL01121,3,2025-10-27,2025-10-22,80000,80000,PSE,Pagado,0
PG00008101,CR001214,CL01121,4,2025-11-27,2025-11-26,80000,80000,Transferencia,Pagado,0
PG00008102,CR001214,CL01121,5,2025-12-27,2026-01-24,80000,80000,PSE,Pagado tardío,28
PG00008103,CR001214,CL01121,6,2026-01-27,2026-01-27,80000,80000,PSE,Pagado,0
PG00008104,CR001214,CL01121,7,2026-02-27,2026-02-25,80000,80000,PSE,Pagado,0
PG00008105,CR001214,CL01121,8,2026-03-27,2026-03-22,80000,80000,Efectivo aliado,Pagado,0
PG00008106,CR001214,CL01121,9,2026-04-27,2026-04-22,80000,80000,PSE,Pagado,0
PG00008107,CR001215,CL01121,1,2024-04-02,2024-03-30,247000,247000,Efectivo aliado,Pagado,0
PG00008108,CR001215,CL01121,2,2024-05-02,2024-05-01,247000,247000,PSE,Pagado,0
PG00008109,CR001215,CL01121,3,2024-06-02,2024-05-30,247000,247000,PSE,Pagado,0
PG00008110,CR001215,CL01121,4,2024-07-02,2024-07-23,247000,247000,Transferencia,Pagado tardío,21
PG00008111,CR001215,CL01121,5,2024-08-02,2024-07-26,247000,247000,Efectivo aliado,Pagado,0
PG00008112,CR001215,CL01121,6,2024-09-02,2024-09-02,247000,247000,Efectivo aliado,Pagado,0
PG00008113,CR001216,CL01122,1,2024-03-03,2024-03-23,221000,63000,Transferencia,Parcial,20
PG00008114,CR001216,CL01122,2,2024-04-03,2024-04-14,221000,221000,Efectivo aliado,Pagado tardío,11
PG00008115,CR001216,CL01122,3,2024-05-03,2024-07-10,221000,221000,Efectivo aliado,Pagado tardío,68
PG00008116,CR001216,CL01122,4,2024-06-03,2024-06-10,221000,289000,Billetera digital,Pagado tardío,7
PG00008117,CR001216,CL01122,5,2024-07-03,2024-08-05,221000,70000,PSE,Parcial,33
PG00008118,CR001216,CL01122,6,2024-08-03,2024-08-03,221000,221000,Transferencia,Pagado,0
PG00008119,CR001216,CL01122,7,2024-09-03,2024-09-27,221000,221000,Billetera digital,Pagado tardío,24
PG00008120,CR001216,CL01122,8,2024-10-03,2024-10-18,221000,221000,PSE,Pagado tardío,15
PG00008121,CR001216,CL01122,9,2024-11-03,2024-12-03,221000,221000,Efectivo aliado,Pagado tardío,30
PG00008122,CR001216,CL01122,10,2024-12-03,2024-12-10,221000,221000,Débito automático,Pagado tardío,7
PG00008123,CR001216,CL01122,11,2025-01-03,2025-04-04,221000,221000,Débito automático,Pagado tardío,91
PG00008124,CR001216,CL01122,12,2025-02-03,2025-02-03,221000,221000,PSE,Pagado,0
PG00008125,CR001217,CL01123,1,2026-02-02,2026-02-02,445000,445000,PSE,Pagado,0
PG00008126,CR001217,CL01123,2,2026-03-02,2026-03-01,445000,445000,Efectivo aliado,Pagado,0
PG00008127,CR001217,CL01123,3,2026-04-02,2026-03-26,445000,445000,PSE,Pagado,0
PG00008128,CR001217,CL01123,4,2026-05-02,,445000,0,PSE,Pendiente,0
PG00008129,CR001218,CL01124,1,2023-07-21,2023-07-20,176000,176000,PSE,Pagado,0
PG00008130,CR001218,CL01124,2,2023-08-21,2023-08-20,176000,176000,Billetera digital,Pagado,0
PG00008131,CR001218,CL01124,3,2023-09-21,2023-09-18,176000,176000,Efectivo aliado,Pagado,0
PG00008132,CR001218,CL01124,4,2023-10-21,2023-10-21,176000,176000,Transferencia,Pagado,0
PG00008133,CR001218,CL01124,5,2023-11-21,2023-11-26,176000,176000,Transferencia,Pagado tardío,5
PG00008134,CR001218,CL01124,6,2023-12-21,2023-12-20,176000,176000,Efectivo aliado,Pagado,0
PG00008135,CR001218,CL01124,7,2024-01-21,2024-01-21,176000,176000,Efectivo aliado,Pagado,0
PG00008136,CR001218,CL01124,8,2024-02-21,2024-02-16,176000,176000,PSE,Pagado,0
PG00008137,CR001218,CL01124,9,2024-03-21,2024-03-19,176000,176000,Billetera digital,Pagado,0
PG00008138,CR001219,CL01124,1,2025-06-28,2025-06-25,331000,331000,PSE,Pagado,0
PG00008139,CR001219,CL01124,2,2025-07-28,2025-07-25,331000,331000,Efectivo aliado,Pagado,0
PG00008140,CR001219,CL01124,3,2025-08-28,2025-08-18,331000,331000,PSE,Pagado,0
PG00008141,CR001219,CL01124,4,2025-09-28,2025-11-15,331000,418000,PSE,Pagado tardío,48
PG00008142,CR001219,CL01124,5,2025-10-28,2025-12-19,331000,162000,PSE,Parcial,52
PG00008143,CR001219,CL01124,6,2025-11-28,2025-11-26,331000,331000,PSE,Pagado,0
PG00008144,CR001220,CL01124,1,2023-12-16,2023-12-14,206000,206000,Transferencia,Pagado,0
PG00008145,CR001220,CL01124,2,2024-01-16,2024-01-11,206000,206000,Transferencia,Pagado,0
PG00008146,CR001220,CL01124,3,2024-02-16,2024-02-16,206000,206000,PSE,Pagado,0
PG00008147,CR001220,CL01124,4,2024-03-16,2024-03-13,206000,206000,PSE,Pagado,0
PG00008148,CR001220,CL01124,5,2024-04-16,2024-04-11,206000,206000,PSE,Pagado,0
PG00008149,CR001220,CL01124,6,2024-05-16,2024-05-16,206000,206000,Transferencia,Pagado,0
PG00008150,CR001221,CL01125,1,2024-08-23,2024-08-21,213000,213000,Efectivo aliado,Pagado,0
PG00008151,CR001221,CL01125,2,2024-09-23,2024-09-13,213000,213000,PSE,Pagado,0
PG00008152,CR001221,CL01125,3,2024-10-23,2024-10-25,213000,213000,Débito automático,Pagado tardío,2
PG00008153,CR001221,CL01125,4,2024-11-23,2024-11-22,213000,296000,PSE,Pagado,0
PG00008154,CR001221,CL01125,5,2024-12-23,2025-01-02,213000,213000,PSE,Pagado tardío,10
PG00008155,CR001221,CL01125,6,2025-01-23,2025-01-21,213000,213000,Débito automático,Pagado,0
PG00008156,CR001221,CL01125,7,2025-02-23,2025-02-22,213000,213000,PSE,Pagado,0
PG00008157,CR001221,CL01125,8,2025-03-23,2025-03-18,213000,213000,PSE,Pagado,0
PG00008158,CR001221,CL01125,9,2025-04-23,2025-04-22,213000,213000,Transferencia,Pagado,0
PG00008159,CR001221,CL01125,10,2025-05-23,2025-05-22,213000,213000,PSE,Pagado,0
PG00008160,CR001221,CL01125,11,2025-06-23,2025-06-23,213000,213000,Billetera digital,Pagado,0
PG00008161,CR001221,CL01125,12,2025-07-23,2025-07-21,213000,213000,Transferencia,Pagado,0
PG00008162,CR001221,CL01125,13,2025-08-23,2025-08-21,213000,213000,Billetera digital,Pagado,0
PG00008163,CR001221,CL01125,14,2025-09-23,2025-09-22,213000,213000,PSE,Pagado,0
PG00008164,CR001221,CL01125,15,2025-10-23,2025-10-23,213000,213000,Billetera digital,Pagado,0
PG00008165,CR001221,CL01125,16,2025-11-23,2025-11-22,213000,213000,Billetera digital,Pagado,0
PG00008166,CR001221,CL01125,17,2025-12-23,2025-12-23,213000,213000,Billetera digital,Pagado,0
PG00008167,CR001221,CL01125,18,2026-01-23,2026-01-23,213000,213000,Billetera digital,Pagado,0
PG00008168,CR001222,CL01127,1,2025-07-29,2025-07-29,50000,50000,PSE,Pagado,0
PG00008169,CR001222,CL01127,2,2025-08-29,2025-08-29,50000,50000,Débito automático,Pagado,0
PG00008170,CR001222,CL01127,3,2025-09-29,2025-09-29,50000,50000,Transferencia,Pagado,0
PG00008171,CR001222,CL01127,4,2025-10-29,2025-10-26,50000,50000,Débito automático,Pagado,0
PG00008172,CR001222,CL01127,5,2025-11-29,2025-11-27,50000,50000,PSE,Pagado,0
PG00008173,CR001222,CL01127,6,2025-12-29,2025-12-29,50000,50000,PSE,Pagado,0
PG00008174,CR001222,CL01127,7,2026-01-29,2026-01-29,50000,50000,PSE,Pagado,0
PG00008175,CR001222,CL01127,8,2026-02-28,2026-02-28,50000,50000,Efectivo aliado,Pagado,0
PG00008176,CR001222,CL01127,9,2026-03-29,2026-03-26,50000,50000,PSE,Pagado,0
PG00008177,CR001222,CL01127,10,2026-04-29,,50000,0,Efectivo aliado,Vencido,1
