evento_id,cliente_id,fecha_evento,tipo_evento,canal,resultado_evento,dispositivo,duracion_sesion_seg
EV00010592,CL01125,2023-10-24,pago_exitoso,call_center,abandonado,Android,69
EV00010593,CL01125,2024-04-13,pago_iniciado,call_center,exitoso,Android,355
EV00010594,CL01125,2024-06-23,consulta_saldo,app,exitoso,Android,240
EV00010595,CL01126,2024-09-11,pago_fallido,app,fondos_insuficientes,Android,101
EV00010596,CL01126,2024-05-09,pago_exitoso,web,exitoso,Android,229
EV00010597,CL01126,2024-12-04,simulacion_credito,app,exitoso,Android,143
EV00010598,CL01126,2025-02-02,pago_iniciado,whatsapp,exitoso,Android,194
EV00010599,CL01127,2025-12-21,consulta_saldo,app,abandonado,Android,62
EV00010600,CL01127,2025-12-06,pago_iniciado,app,abandonado,Android,331
EV00010601,CL01127,2025-11-01,pago_iniciado,app,exitoso,Android,89
EV00010602,CL01127,2026-03-21,login,app,exitoso,Android,28
EV00010603,CL01127,2025-10-20,login,web,exitoso,Android,166
EV00010604,CL01127,2025-10-30,consulta_saldo,web,exitoso,Android,110
EV00010605,CL01127,2025-08-08,pago_exitoso,app,exitoso,Android,33
EV00010606,CL01127,2025-12-31,actualizacion_datos,app,exitoso,Android,251
EV00010607,CL01127,2026-03-29,solicitud_soporte,app,resuelto,Android,51
EV00010608,CL01127,2025-05-26,consulta_saldo,app,exitoso,Android,213
EV00010609,CL01127,2025-11-10,solicitud_soporte,app,resuelto,Android,196
EV00010610,CL01127,2025-12-17,consulta_saldo,app,abandonado,Android,92
EV00010611,CL01127,2025-12-01,login,app,exitoso,Android,110
EV00010612,CL01127,2025-05-14,login,web,exitoso,Android,118
EV00010613,CL01127,2025-06-27,login,app,exitoso,Android,269
EV00010614,CL01128,2025-04-24,pago_exitoso,app,exitoso,Android,38
EV00010615,CL01128,2025-08-28,login,whatsapp,exitoso,Android,301
EV00010616,CL01128,2026-04-07,consulta_saldo,app,exitoso,Android,48
EV00010617,CL01128,2026-01-04,pago_fallido,web,error_banco,Android,238
EV00010618,CL01128,2025-05-20,pago_exitoso,app,exitoso,Android,63
EV00010619,CL01128,2025-10-25,login,app,exitoso,Android,45
EV00010620,CL01128,2024-11-24,pago_iniciado,app,exitoso,Android,580
EV00010621,CL01128,2025-10-23,login,app,exitoso,Android,245
EV00010622,CL01129,2025-11-16,consulta_saldo,web,abandonado,Android,85
EV00010623,CL01129,2026-01-19,actualizacion_datos,app,exitoso,Android,47
EV00010624,CL01129,2025-12-19,pago_fallido,app,fondos_insuficientes,Android,51
EV00010625,CL01129,2025-05-19,simulacion_credito,web,exitoso,Android,108
EV00010626,CL01129,2025-12-12,pago_iniciado,web,exitoso,Android,53
EV00010627,CL01130,2025-12-23,consulta_saldo,app,exitoso,Android,221
EV00010628,CL01130,2023-05-09,login,app,exitoso,Android,331
EV00010629,CL01130,2025-06-02,pago_exitoso,app,abandonado,Android,55
EV00010630,CL01130,2025-06-05,login,app,exitoso,Android,145
EV00010631,CL01130,2025-03-18,pago_exitoso,app,exitoso,Android,47
EV00010632,CL01130,2023-05-30,login,app,exitoso,Android,230
EV00010633,CL01130,2024-10-29,consulta_saldo,app,exitoso,Android,147
EV00010634,CL01130,2025-12-02,login,app,exitoso,Android,6
EV00010635,CL01130,2023-03-11,pago_fallido,app,error_banco,Android,259
EV00010636,CL01130,2026-01-21,pago_iniciado,app,exitoso,Android,141
EV00010637,CL01130,2024-05-01,pago_iniciado,app,exitoso,Android,249
EV00010638,CL01130,2026-04-11,actualizacion_datos,app,exitoso,Android,125
EV00010639,CL01130,2024-06-30,pago_iniciado,whatsapp,exitoso,Android,442
EV00010640,CL01130,2023-04-16,pago_exitoso,app,exitoso,Android,309
EV00010641,CL01131,2024-02-17,actualizacion_datos,app,exitoso,iOS,199
EV00010642,CL01132,2026-03-17,login,web,exitoso,iOS,52
EV00010643,CL01132,2024-12-24,consulta_saldo,app,exitoso,iOS,161
EV00010644,CL01132,2025-05-11,pago_exitoso,whatsapp,exitoso,iOS,63
EV00010645,CL01132,2025-04-05,consulta_saldo,app,exitoso,iOS,190
EV00010646,CL01132,2025-10-28,actualizacion_datos,app,abandonado,iOS,54
EV00010647,CL01132,2026-04-28,solicitud_soporte,app,resuelto,iOS,172
EV00010648,CL01132,2025-02-21,consulta_saldo,app,exitoso,iOS,83
EV00010649,CL01133,2025-10-29,pago_iniciado,web,exitoso,Android,343
EV00010650,CL01133,2026-03-22,pago_iniciado,app,exitoso,Android,366
EV00010651,CL01133,2026-03-10,consulta_saldo,app,exitoso,Android,17
EV00010652,CL01133,2026-04-09,consulta_saldo,app,exitoso,Android,104
EV00010653,CL01133,2025-09-13,pago_exitoso,web,exitoso,Android,85
EV00010654,CL01134,2024-11-30,login,app,exitoso,Android,105
EV00010655,CL01134,2025-07-11,login,app,abandonado,Android,637
EV00010656,CL01134,2026-02-22,pago_exitoso,web,exitoso,Android,121
EV00010657,CL01134,2025-10-03,login,app,exitoso,Android,93
EV00010658,CL01134,2025-11-05,pago_exitoso,call_center,exitoso,Android,43
EV00010659,CL01134,2025-01-29,simulacion_credito,app,exitoso,Android,218
EV00010660,CL01134,2025-11-11,consulta_saldo,app,abandonado,Android,204
EV00010661,CL01134,2025-08-16,pago_exitoso,app,exitoso,Android,131
EV00010662,CL01135,2023-05-26,pago_exitoso,app,exitoso,iOS,170
EV00010663,CL01135,2024-11-03,pago_exitoso,app,exitoso,iOS,231
EV00010664,CL01135,2024-08-12,pago_fallido,app,fondos_insuficientes,iOS,241
EV00010665,CL01135,2024-10-19,consulta_saldo,app,exitoso,iOS,92
EV00010666,CL01135,2024-03-10,login,web,exitoso,iOS,103
EV00010667,CL01135,2024-03-24,consulta_saldo,app,exitoso,iOS,172
EV00010668,CL01135,2024-12-16,pago_fallido,app,fondos_insuficientes,iOS,197
EV00010669,CL01135,2024-01-31,pago_fallido,app,fondos_insuficientes,iOS,345
EV00010670,CL01135,2024-08-18,pago_iniciado,app,exitoso,iOS,191
EV00010671,CL01135,2024-01-15,login,web,exitoso,iOS,123
EV00010672,CL01136,2025-01-30,consulta_saldo,whatsapp,exitoso,iOS,404
EV00010673,CL01136,2026-01-28,pago_iniciado,app,exitoso,iOS,275
EV00010674,CL01136,2025-06-18,login,app,exitoso,iOS,382
EV00010675,CL01136,2025-07-01,consulta_saldo,app,exitoso,iOS,323
EV00010676,CL01136,2024-12-01,consulta_saldo,app,exitoso,iOS,83
EV00010677,CL01136,2024-10-18,login,app,exitoso,iOS,335
EV00010678,CL01136,2025-02-07,consulta_saldo,app,abandonado,iOS,238
EV00010679,CL01136,2024-04-15,simulacion_credito,app,exitoso,iOS,78
EV00010680,CL01136,2025-12-20,consulta_saldo,app,exitoso,iOS,54
EV00010681,CL01136,2024-10-12,consulta_saldo,call_center,exitoso,iOS,116
EV00010682,CL01136,2025-04-18,pago_exitoso,app,exitoso,iOS,51
EV00010683,CL01136,2026-01-01,login,app,exitoso,iOS,64
EV00010684,CL01136,2024-10-16,consulta_saldo,app,exitoso,iOS,181
EV00010685,CL01137,2025-11-13,consulta_saldo,app,abandonado,Android,103
EV00010686,CL01137,2024-06-27,login,call_center,exitoso,Android,171
EV00010687,CL01137,2024-09-09,actualizacion_datos,app,exitoso,Android,229
EV00010688,CL01137,2023-11-30,login,whatsapp,exitoso,Android,19
EV00010689,CL01137,2025-04-08,pago_exitoso,web,exitoso,Android,135
EV00010690,CL01137,2025-10-07,login,app,exitoso,Android,165
EV00010691,CL01137,2026-03-11,pago_exitoso,whatsapp,exitoso,Android,286
EV00010692,CL01137,2026-03-30,login,whatsapp,exitoso,Android,202
EV00010693,CL01137,2024-11-01,consulta_saldo,web,exitoso,Android,109
EV00010694,CL01137,2026-03-22,pago_exitoso,app,exitoso,Android,13
EV00010695,CL01137,2025-08-22,consulta_saldo,web,exitoso,Android,241
EV00010696,CL01137,2025-03-16,consulta_saldo,app,abandonado,Android,197
EV00010697,CL01137,2025-08-27,login,app,exitoso,Android,68
EV00010698,CL01138,2026-04-06,pago_iniciado,app,exitoso,Android,183
EV00010699,CL01138,2026-02-09,login,app,exitoso,Android,274
EV00010700,CL01138,2026-03-30,pago_iniciado,app,exitoso,Android,128
EV00010701,CL01138,2026-04-24,consulta_saldo,app,exitoso,Android,168
EV00010702,CL01138,2026-03-12,login,app,exitoso,Android,97
EV00010703,CL01138,2026-03-20,consulta_saldo,app,abandonado,Android,106
EV00010704,CL01138,2026-03-18,pago_exitoso,app,exitoso,Android,78
EV00010705,CL01138,2026-03-14,pago_iniciado,app,exitoso,Android,15
EV00010706,CL01138,2026-04-18,pago_exitoso,app,exitoso,Android,66
EV00010707,CL01138,2026-02-08,login,web,exitoso,Android,234
EV00010708,CL01138,2026-01-10,consulta_saldo,app,exitoso,Android,96
EV00010709,CL01139,2025-04-01,solicitud_soporte,web,resuelto,Android,61
EV00010710,CL01139,2025-08-22,solicitud_soporte,app,resuelto,Android,173
EV00010711,CL01139,2025-09-25,consulta_saldo,app,exitoso,Android,47
EV00010712,CL01139,2026-01-09,pago_iniciado,app,exitoso,Android,369
EV00010713,CL01139,2024-10-12,login,web,exitoso,Android,69
EV00010714,CL01139,2025-05-29,consulta_saldo,whatsapp,exitoso,Android,117
EV00010715,CL01139,2025-12-19,solicitud_soporte,app,escalado,Android,127
EV00010716,CL01139,2025-03-30,pago_iniciado,app,abandonado,Android,127
EV00010717,CL01139,2026-02-15,consulta_saldo,web,exitoso,Android,211
EV00010718,CL01139,2024-11-13,login,call_center,exitoso,Android,47
EV00010719,CL01139,2025-10-18,login,app,exitoso,Android,123
EV00010720,CL01139,2026-02-13,login,app,exitoso,Android,200
EV00010721,CL01139,2025-04-26,login,app,exitoso,Android,206
EV00010722,CL01140,2025-04-14,pago_exitoso,web,exitoso,Android,132
EV00010723,CL01140,2023-06-13,login,app,exitoso,Android,170
EV00010724,CL01140,2025-09-12,login,app,abandonado,Android,220
EV00010725,CL01140,2025-02-17,pago_fallido,app,fondos_insuficientes,Android,24
EV00010726,CL01140,2025-05-21,simulacion_credito,app,exitoso,Android,306
EV00010727,CL01140,2026-01-23,actualizacion_datos,app,exitoso,Android,28
EV00010728,CL01140,2025-04-11,login,app,exitoso,Android,65
EV00010729,CL01140,2024-12-18,pago_exitoso,app,exitoso,Android,161
EV00010730,CL01140,2026-02-08,login,app,exitoso,Android,171
EV00010731,CL01140,2023-06-28,pago_exitoso,app,exitoso,Android,172
EV00010732,CL01140,2024-04-09,solicitud_soporte,app,resuelto,Android,608
EV00010733,CL01140,2024-05-06,pago_exitoso,app,exitoso,Android,226
EV00010734,CL01140,2025-02-24,pago_exitoso,app,exitoso,Android,416
EV00010735,CL01141,2024-03-23,login,app,exitoso,Android,149
EV00010736,CL01141,2025-08-17,login,app,exitoso,Android,373
EV00010737,CL01141,2023-08-08,pago_iniciado,app,exitoso,Android,309
EV00010738,CL01141,2025-02-24,solicitud_soporte,app,escalado,Android,142
EV00010739,CL01141,2023-10-13,consulta_saldo,app,exitoso,Android,105
EV00010740,CL01141,2023-08-27,login,whatsapp,exitoso,Android,267
EV00010741,CL01141,2025-05-19,pago_exitoso,app,abandonado,Android,177
EV00010742,CL01141,2024-12-19,consulta_saldo,app,abandonado,Android,29
EV00010743,CL01141,2023-12-24,pago_iniciado,whatsapp,abandonado,Android,120
EV00010744,CL01141,2024-06-23,login,app,exitoso,Android,318
EV00010745,CL01141,2025-02-09,consulta_saldo,whatsapp,exitoso,Android,15
EV00010746,CL01141,2025-07-10,pago_exitoso,app,exitoso,Android,124
EV00010747,CL01141,2024-01-21,consulta_saldo,app,abandonado,Android,391
EV00010748,CL01141,2023-11-13,consulta_saldo,app,exitoso,Android,120
EV00010749,CL01142,2026-01-15,consulta_saldo,web,exitoso,Web,83
EV00010750,CL01142,2023-08-29,login,app,exitoso,Web,16
EV00010751,CL01142,2023-07-06,pago_exitoso,app,exitoso,Web,5
EV00010752,CL01142,2024-02-13,login,app,exitoso,Web,86
EV00010753,CL01142,2026-01-30,pago_iniciado,app,abandonado,Web,293
EV00010754,CL01142,2025-01-30,pago_iniciado,web,abandonado,Web,147
EV00010755,CL01142,2026-03-21,solicitud_soporte,web,resuelto,Web,75
EV00010756,CL01142,2024-11-29,pago_fallido,app,fondos_insuficientes,Web,104
EV00010757,CL01142,2024-01-28,pago_exitoso,app,exitoso,Web,211
EV00010758,CL01142,2023-07-07,simulacion_credito,web,exitoso,Web,252
EV00010759,CL01142,2025-03-03,login,web,exitoso,Web,147
EV00010760,CL01142,2023-07-22,pago_iniciado,web,exitoso,Web,247
EV00010761,CL01142,2024-12-26,actualizacion_datos,app,exitoso,Web,152
EV00010762,CL01142,2024-04-13,pago_iniciado,whatsapp,exitoso,Web,68
EV00010763,CL01142,2023-12-11,login,web,exitoso,Web,153
EV00010764,CL01142,2023-04-25,simulacion_credito,app,abandonado,Web,171
EV00010765,CL01143,2024-08-11,login,app,exitoso,Android,67
EV00010766,CL01143,2024-03-08,login,app,exitoso,Android,286
EV00010767,CL01143,2024-05-25,simulacion_credito,app,exitoso,Android,122
EV00010768,CL01143,2023-08-08,pago_iniciado,app,exitoso,Android,43
EV00010769,CL01143,2024-08-13,pago_exitoso,app,exitoso,Android,318
EV00010770,CL01143,2025-07-21,pago_iniciado,app,abandonado,Android,210
EV00010771,CL01143,2023-07-03,consulta_saldo,web,exitoso,Android,83
EV00010772,CL01143,2024-01-04,login,app,exitoso,Android,113
EV00010773,CL01143,2024-10-18,login,app,exitoso,Android,25
EV00010774,CL01143,2024-09-07,consulta_saldo,web,exitoso,Android,314
EV00010775,CL01144,2025-11-01,simulacion_credito,app,exitoso,Web,536
EV00010776,CL01144,2024-11-16,consulta_saldo,web,exitoso,Web,6
EV00010777,CL01144,2025-06-20,login,app,exitoso,Web,147
EV00010778,CL01144,2024-11-05,login,web,abandonado,Web,135
EV00010779,CL01144,2025-10-21,pago_iniciado,call_center,exitoso,Web,169
EV00010780,CL01144,2025-07-03,pago_iniciado,call_center,exitoso,Web,141
EV00010781,CL01144,2025-04-19,pago_exitoso,app,exitoso,Web,112
EV00010782,CL01144,2025-03-21,login,whatsapp,exitoso,Web,92
EV00010783,CL01144,2025-11-03,login,app,exitoso,Web,245
EV00010784,CL01144,2025-10-08,pago_iniciado,app,exitoso,Web,240
EV00010785,CL01145,2024-11-05,actualizacion_datos,app,exitoso,Android,77
EV00010786,CL01145,2026-03-24,login,web,exitoso,Android,170
EV00010787,CL01145,2024-01-21,pago_exitoso,app,exitoso,Android,74
EV00010788,CL01145,2025-08-09,pago_exitoso,app,exitoso,Android,468
EV00010789,CL01145,2026-03-10,pago_fallido,web,timeout,Android,107
EV00010790,CL01145,2026-02-08,login,call_center,exitoso,Android,83
EV00010791,CL01145,2024-09-01,consulta_saldo,app,exitoso,Android,374
EV00010792,CL01145,2023-06-08,pago_fallido,app,fondos_insuficientes,Android,297
EV00010793,CL01145,2024-11-06,pago_exitoso,app,exitoso,Android,87
EV00010794,CL01145,2024-07-29,pago_exitoso,app,abandonado,Android,93
EV00010795,CL01145,2024-03-25,pago_exitoso,app,exitoso,Android,214
EV00010796,CL01145,2024-04-14,pago_exitoso,app,exitoso,Android,169
EV00010797,CL01145,2023-10-29,consulta_saldo,app,exitoso,Android,253
EV00010798,CL01145,2025-03-21,actualizacion_datos,app,abandonado,Android,432
EV00010799,CL01146,2024-05-22,simulacion_credito,app,exitoso,Android,146
EV00010800,CL01146,2024-05-20,pago_exitoso,app,exitoso,Android,236
EV00010801,CL01146,2025-03-08,pago_fallido,web,fondos_insuficientes,Android,294
EV00010802,CL01146,2023-05-29,login,web,exitoso,Android,479
EV00010803,CL01146,2025-09-25,login,app,exitoso,Android,42
EV00010804,CL01147,2025-07-09,pago_iniciado,app,exitoso,Android,159
EV00010805,CL01147,2025-08-20,login,app,exitoso,Android,66
EV00010806,CL01147,2025-11-24,consulta_saldo,app,exitoso,Android,77
EV00010807,CL01148,2024-07-12,login,whatsapp,exitoso,Android,165
EV00010808,CL01148,2025-03-21,login,web,abandonado,Android,266
EV00010809,CL01148,2024-06-28,login,app,exitoso,Android,96
EV00010810,CL01148,2025-01-06,pago_fallido,web,error_banco,Android,132
EV00010811,CL01148,2025-07-06,login,app,exitoso,Android,137
EV00010812,CL01148,2026-02-12,consulta_saldo,app,exitoso,Android,541
EV00010813,CL01148,2025-12-26,simulacion_credito,app,exitoso,Android,73
EV00010814,CL01148,2024-08-19,solicitud_soporte,app,sin_contacto,Android,93
EV00010815,CL01148,2025-01-19,consulta_saldo,app,exitoso,Android,77
EV00010816,CL01148,2025-02-09,pago_iniciado,app,abandonado,Android,316
EV00010817,CL01149,2024-11-27,actualizacion_datos,app,exitoso,iOS,116
EV00010818,CL01149,2024-11-22,login,whatsapp,abandonado,iOS,126
EV00010819,CL01150,2023-05-27,pago_exitoso,web,exitoso,Android,30
EV00010820,CL01150,2023-04-14,pago_iniciado,whatsapp,exitoso,Android,207
EV00010821,CL01150,2023-11-03,login,web,abandonado,Android,50
EV00010822,CL01150,2026-04-17,simulacion_credito,app,exitoso,Android,199
EV00010823,CL01150,2024-01-18,simulacion_credito,app,exitoso,Android,342
EV00010824,CL01150,2023-11-30,pago_iniciado,app,exitoso,Android,140
EV00010825,CL01150,2024-02-08,pago_exitoso,app,exitoso,Android,61
EV00010826,CL01150,2025-07-26,consulta_saldo,app,exitoso,Android,123
EV00010827,CL01150,2023-08-02,solicitud_soporte,app,sin_contacto,Android,47
EV00010828,CL01150,2023-07-01,pago_fallido,whatsapp,timeout,Android,24
EV00010829,CL01151,2026-03-13,pago_iniciado,web,exitoso,Android,351
EV00010830,CL01151,2026-03-27,consulta_saldo,app,exitoso,Android,721
EV00010831,CL01151,2026-02-12,consulta_saldo,web,exitoso,Android,324
EV00010832,CL01151,2026-04-11,login,app,exitoso,Android,157
EV00010833,CL01151,2026-03-18,consulta_saldo,app,exitoso,Android,196
EV00010834,CL01152,2026-02-28,login,web,exitoso,Web,198
EV00010835,CL01152,2026-03-08,pago_iniciado,call_center,exitoso,Web,263
EV00010836,CL01152,2025-12-31,pago_fallido,web,error_banco,Web,207
EV00010837,CL01152,2025-07-23,login,app,exitoso,Web,75
EV00010838,CL01152,2025-08-22,pago_exitoso,web,exitoso,Web,39
EV00010839,CL01152,2025-11-14,consulta_saldo,app,exitoso,Web,30
EV00010840,CL01152,2025-12-16,consulta_saldo,app,exitoso,Web,97
EV00010841,CL01153,2024-04-14,actualizacion_datos,app,exitoso,iOS,109
EV00010842,CL01153,2026-02-02,login,web,exitoso,iOS,220
EV00010843,CL01153,2025-03-21,pago_fallido,app,fondos_insuficientes,iOS,216
EV00010844,CL01153,2024-07-29,actualizacion_datos,app,exitoso,iOS,188
EV00010845,CL01153,2023-09-03,pago_iniciado,web,abandonado,iOS,215
EV00010846,CL01153,2023-05-21,consulta_saldo,app,abandonado,iOS,144
EV00010847,CL01153,2024-12-09,solicitud_soporte,app,resuelto,iOS,160
EV00010848,CL01153,2024-08-10,login,app,exitoso,iOS,151
EV00010849,CL01154,2025-10-19,consulta_saldo,call_center,exitoso,Android,217
EV00010850,CL01154,2025-09-11,login,app,exitoso,Android,62
EV00010851,CL01155,2025-08-06,consulta_saldo,app,abandonado,iOS,46
EV00010852,CL01155,2025-11-08,login,app,exitoso,iOS,180
EV00010853,CL01155,2026-04-08,login,app,exitoso,iOS,110
EV00010854,CL01155,2025-06-17,login,web,exitoso,iOS,95
EV00010855,CL01155,2025-05-17,solicitud_soporte,app,resuelto,iOS,90
EV00010856,CL01155,2025-06-29,consulta_saldo,app,exitoso,iOS,53
EV00010857,CL01155,2025-05-27,login,call_center,exitoso,iOS,150
EV00010858,CL01155,2025-06-01,consulta_saldo,app,exitoso,iOS,155
EV00010859,CL01155,2025-12-12,pago_iniciado,app,exitoso,iOS,292
EV00010860,CL01155,2025-12-08,consulta_saldo,web,exitoso,iOS,82
EV00010861,CL01155,2025-10-25,consulta_saldo,call_center,exitoso,iOS,185
EV00010862,CL01155,2026-03-22,pago_iniciado,app,exitoso,iOS,78
EV00010863,CL01155,2026-01-17,pago_exitoso,app,abandonado,iOS,7
EV00010864,CL01155,2026-03-18,solicitud_soporte,app,resuelto,iOS,293
EV00010865,CL01155,2026-02-16,simulacion_credito,whatsapp,exitoso,iOS,61
EV00010866,CL01155,2026-01-07,login,web,exitoso,iOS,148
EV00010867,CL01155,2025-07-06,consulta_saldo,app,exitoso,iOS,242
EV00010868,CL01155,2026-01-20,consulta_saldo,app,exitoso,iOS,52
EV00010869,CL01155,2025-11-20,simulacion_credito,app,exitoso,iOS,119
EV00010870,CL01156,2024-02-02,login,app,abandonado,Android,103
EV00010871,CL01156,2026-02-22,pago_exitoso,app,exitoso,Android,144
EV00010872,CL01156,2026-04-05,consulta_saldo,whatsapp,exitoso,Android,148
EV00010873,CL01156,2024-06-24,consulta_saldo,app,abandonado,Android,338
EV00010874,CL01156,2025-09-05,consulta_saldo,web,exitoso,Android,140
EV00010875,CL01156,2024-08-29,login,web,exitoso,Android,24
EV00010876,CL01156,2026-01-20,simulacion_credito,app,exitoso,Android,118
EV00010877,CL01156,2024-08-11,login,app,exitoso,Android,136
EV00010878,CL01156,2024-02-28,consulta_saldo,app,exitoso,Android,98
EV00010879,CL01156,2025-04-05,consulta_saldo,app,abandonado,Android,363
EV00010880,CL01156,2026-04-29,login,app,exitoso,Android,61
EV00010881,CL01156,2025-06-07,solicitud_soporte,app,resuelto,Android,258
EV00010882,CL01156,2026-01-23,login,web,exitoso,Android,83
EV00010883,CL01156,2024-11-29,login,app,exitoso,Android,5
EV00010884,CL01156,2024-02-22,login,web,exitoso,Android,112
EV00010885,CL01157,2024-03-22,simulacion_credito,whatsapp,exitoso,Android,173
EV00010886,CL01157,2024-07-22,login,app,exitoso,Android,189
EV00010887,CL01157,2025-01-02,pago_fallido,web,fondos_insuficientes,Android,150
EV00010888,CL01157,2024-07-17,pago_exitoso,whatsapp,abandonado,Android,368
