credito_id,cliente_id,fecha_desembolso,producto_credito,monto_credito,plazo_meses,tasa_interes_mensual,valor_cuota_pactada,canal_originacion,score_interno_originacion,relacion_cuota_ingreso,politica_aprobacion,estado_credito_operativo,riesgo_mora_30,edad,genero,estrato,nivel_educativo,ocupacion,ingreso_mensual_estimado,score_externo,tiene_producto_ahorro,numero_dependientes,dispositivo_principal,total_eventos_pre,duracion_promedio_pre,prob_riesgo
CR001343,CL01238,2025-04-30,Crédito consumo digital,1600000,6,0.0215,287000,App,900,0.0744,Automática,Finalizado,0,30,M,4,Técnico/Tecnólogo,Empleado,3860000.0,649.0,False,0,Android,9.0,198.33333333333331,0.0070468318054862705
CR001344,CL01239,2025-09-21,Crédito consumo digital,950000,6,0.024,172000,Web,900,0.0669,Automática,Finalizado,0,42,F,3,Bachiller,Empleado,2570000.0,652.0,False,2,iOS,2.0,199.0,0.004967948120542296
CR001345,CL01240,2025-10-28,Microcrédito,2700000,3,0.0369,967000,App,782,0.3719,Manual,Mora moderada,0,52,No informa,1,Bachiller,Comerciante,2600000.0,576.0,False,1,Web,,,0.7598387851905183
CR001346,CL01240,2025-09-07,Crédito consumo digital,1050000,9,0.0379,140000,App,825,0.0538,Automática,Mora moderada,1,52,No informa,1,Bachiller,Comerciante,2600000.0,576.0,False,1,Web,,,0.8983939276326045
CR001347,CL01241,2024-07-11,Microcrédito,1900000,9,0.0392,255000,Web,758,0.1294,Automática,Finalizado,0,32,F,3,Posgrado,Comerciante,1970000.0,565.0,False,2,iOS,7.0,121.85714285714286,0.014582318848210369
CR001348,CL01242,2023-12-18,Microcrédito,1500000,3,0.0407,541000,Aliado,698,0.2245,Automática,Finalizado,0,34,M,1,Bachiller,Empleado,2410000.0,474.0,False,1,iOS,2.0,87.0,0.01188720102768551
CR001349,CL01243,2025-06-13,Crédito libre inversión,3050000,9,0.0315,394000,App,856,0.1615,Automática,Mora moderada,1,30,F,1,Bachiller,Empleado,2440000.0,561.0,False,0,Web,1.0,231.0,0.9025659528111991
CR001350,CL01244,2023-04-11,Microcrédito,2250000,3,0.0379,808000,App,748,0.4321,Manual,Mora moderada,1,26,M,1,Posgrado,Independiente,1870000.0,564.0,False,3,Android,,,0.7982811407701246
CR001351,CL01244,2023-06-04,Crédito libre inversión,3600000,12,0.0288,359000,Web,794,0.192,Automática,Mora moderada,1,26,M,1,Posgrado,Independiente,1870000.0,564.0,False,3,Android,,,0.936187592366105
CR001352,CL01246,2025-11-08,Avance de nómina,700000,6,0.0216,126000,App,820,0.049,Automática,Activo,0,24,M,2,Sin información,Empleado,2570000.0,526.0,True,4,Android,22.0,107.72727272727272,0.013003294363337446
CR001353,CL01246,2024-08-18,Microcrédito,1650000,9,0.0375,219000,App,751,0.0852,Automática,Finalizado,0,24,M,2,Sin información,Empleado,2570000.0,526.0,True,4,Android,22.0,107.72727272727272,0.012638692033009461
CR001354,CL01246,2024-05-27,Microcrédito,3000000,3,0.0352,1071000,App,706,0.4167,Manual,Finalizado,0,24,M,2,Sin información,Empleado,2570000.0,526.0,True,4,Android,22.0,107.72727272727272,0.006161211982178152
CR001355,CL01247,2024-04-17,Crédito consumo digital,650000,12,0.0306,66000,App,856,0.0282,Automática,Mora moderada,1,36,M,1,Universitario,Empleado,2340000.0,596.0,True,2,Android,2.0,252.0,0.816857918704354
CR001356,CL01249,2023-05-17,Microcrédito,1350000,18,0.0372,104000,App,726,0.0963,Automática,Mora severa,1,38,M,5,Bachiller,Desempleado,1080000.0,544.0,True,0,Android,9.0,142.0,0.9841280622298301
CR001357,CL01249,2025-03-23,Crédito libre inversión,650000,12,0.0179,61000,App,744,0.0565,Automática,Finalizado,0,38,M,5,Bachiller,Desempleado,1080000.0,544.0,True,0,Android,9.0,142.0,0.024654404287657743
CR001358,CL01250,2026-02-12,Crédito consumo digital,950000,6,0.0253,173000,App,609,0.0896,Manual,Activo,0,20,F,2,Técnico/Tecnólogo,Empleado,1930000.0,588.0,False,2,Web,4.0,129.0,0.009403130579993348
CR001359,CL01252,2025-11-11,Microcrédito,1400000,9,0.0376,186000,Web,790,0.0974,Automática,Activo,0,44,M,2,Técnico/Tecnólogo,Empleado,1910000.0,514.0,False,1,Web,7.0,100.0,0.009404853117099638
CR001360,CL01252,2025-10-30,Crédito consumo digital,1150000,6,0.0324,214000,App,900,0.112,Automática,Finalizado,0,44,M,2,Técnico/Tecnólogo,Empleado,1910000.0,514.0,False,1,Web,7.0,100.0,0.010526897606325563
CR001361,CL01253,2024-02-16,Crédito consumo digital,1050000,6,0.0377,199000,Aliado,814,0.0732,Automática,Finalizado,0,19,F,2,Universitario,Empleado,2720000.0,685.0,False,2,iOS,2.0,126.0,0.009657333068706007
CR001362,CL01254,2025-03-24,Microcrédito,2550000,12,0.0286,254000,Web,853,0.0638,Automática,Mora moderada,1,40,F,2,Universitario,Microempresario,3980000.0,644.0,False,3,Android,7.0,117.0,0.9032128935541807
CR001363,CL01256,2023-04-28,Avance de nómina,2200000,6,0.0256,400000,App,849,0.125,Automática,Finalizado,0,24,F,3,Bachiller,Conductor/Repartidor,3200000.0,580.0,True,2,Android,,,0.018417447294086488
CR001364,CL01258,2024-03-17,Avance de nómina,700000,6,0.0269,128000,App,795,0.1,Automática,Finalizado,0,40,M,3,Bachiller,Independiente,1280000.0,517.0,False,3,iOS,2.0,193.0,0.009379525869805047
CR001365,CL01259,2025-05-31,Crédito consumo digital,4900000,12,0.0332,502000,Call center,900,0.0864,Automática,Activo,0,29,M,3,Bachiller,Conductor/Repartidor,5810000.0,707.0,False,0,Android,1.0,323.0,0.011472920882271115
CR001366,CL01260,2025-08-05,Crédito libre inversión,2650000,18,0.02,177000,App,900,0.043,Automática,Activo,0,35,M,4,Sin información,Comerciante,4120000.0,694.0,False,0,iOS,11.0,178.0909090909091,0.017329129012129053
CR001367,CL01260,2026-01-26,Crédito consumo digital,1150000,12,0.037,120000,Aliado,900,0.0291,Automática,Activo,0,35,M,4,Sin información,Comerciante,4120000.0,694.0,False,0,iOS,11.0,178.0909090909091,0.010782390032667287
CR001368,CL01260,2025-07-25,Crédito libre inversión,10400000,6,0.0309,1926000,App,825,0.4675,Manual,Finalizado,0,35,M,4,Sin información,Comerciante,4120000.0,694.0,False,0,iOS,11.0,178.0909090909091,0.009843734531724628
CR001369,CL01261,2024-03-10,Crédito consumo digital,1750000,12,0.0297,175000,App,837,0.0745,Automática,Mora severa,1,42,F,3,Técnico/Tecnólogo,Microempresario,2350000.0,536.0,False,3,iOS,3.0,217.0,0.9320619225989519
CR001370,CL01262,2025-08-04,Crédito consumo digital,4750000,6,0.0275,870000,App,900,0.1299,Automática,Finalizado,0,37,F,5,Técnico/Tecnólogo,Empleado,6700000.0,806.0,False,1,Android,24.0,146.08333333333334,0.00493665901380998
CR001371,CL01262,2025-12-15,Microcrédito,2600000,24,0.0299,153000,Call center,900,0.0228,Automática,Activo,0,37,F,5,Técnico/Tecnólogo,Empleado,6700000.0,806.0,False,1,Android,24.0,146.08333333333334,0.008459371036873853
CR001372,CL01263,2025-06-16,Crédito consumo digital,2200000,12,0.0345,227000,App,855,0.0692,Automática,Activo,0,41,No informa,4,Sin información,Conductor/Repartidor,3280000.0,539.0,True,4,Android,3.0,232.33333333333331,0.0033172127731490816
CR001373,CL01264,2026-01-21,Crédito consumo digital,1000000,9,0.0267,126000,App,816,0.067,Automática,Activo,0,27,F,1,Bachiller,Empleado,1880000.0,617.0,False,1,Android,4.0,99.25,0.013466068479042399
CR001374,CL01266,2025-10-02,Crédito libre inversión,5650000,9,0.0174,684000,Aliado,844,0.2288,Automática,Mora severa,1,22,M,2,Universitario,Empleado,2990000.0,500.0,False,2,iOS,18.0,156.0,0.9576793049365907
CR001375,CL01266,2025-04-07,Crédito consumo digital,1750000,18,0.0353,133000,Call center,845,0.0445,Automática,Activo,0,22,M,2,Universitario,Empleado,2990000.0,500.0,False,2,iOS,18.0,156.0,0.011130902543238268
CR001376,CL01267,2025-12-26,Crédito consumo digital,2950000,18,0.0266,208000,App,865,0.0448,Automática,Activo,0,35,M,5,Bachiller,Microempresario,4640000.0,637.0,False,1,Android,10.0,160.3,0.01559893356482962
CR001377,CL01268,2025-12-26,Crédito libre inversión,6350000,18,0.0216,429000,Web,873,0.1292,Automática,Mora moderada,1,27,M,2,Sin información,Independiente,3320000.0,599.0,False,0,iOS,7.0,188.57142857142856,0.968152615032086
CR001378,CL01269,2024-09-07,Crédito consumo digital,400000,12,0.0229,39000,Aliado,749,0.0513,Automática,Finalizado,0,29,F,3,Universitario,Desempleado,760000.0,505.0,False,1,Android,5.0,208.8,0.0080219361405909
CR001379,CL01270,2025-01-08,Crédito consumo digital,3400000,24,0.0311,203000,Aliado,900,0.0505,Automática,Activo,0,48,M,3,Técnico/Tecnólogo,Microempresario,4020000.0,704.0,False,2,iOS,6.0,167.33333333333334,0.007311594976519703
CR001380,CL01270,2025-11-18,Crédito consumo digital,2100000,6,0.0296,387000,App,900,0.0963,Automática,Activo,0,48,M,3,Técnico/Tecnólogo,Microempresario,4020000.0,704.0,False,2,iOS,6.0,167.33333333333334,0.004331641900357333
CR001381,CL01271,2025-07-14,Microcrédito,4700000,6,0.035,882000,App,900,0.1913,Automática,Finalizado,0,47,M,2,Sin información,Comerciante,4610000.0,704.0,True,2,Android,6.0,215.0,0.008753375786276937
CR001382,CL01272,2024-04-25,Crédito libre inversión,2150000,6,0.0298,397000,Web,737,0.3254,Automática,Mora severa,1,42,F,2,Técnico/Tecnólogo,Estudiante,1220000.0,540.0,True,2,iOS,4.0,143.5,0.9774244899615272
CR001383,CL01273,2025-02-12,Crédito consumo digital,950000,18,0.0201,63000,App,900,0.0227,Automática,Activo,0,25,F,2,Bachiller,Conductor/Repartidor,2770000.0,580.0,True,2,Android,42.0,153.3095238095238,0.006868702821317412
CR001384,CL01273,2025-07-13,Crédito consumo digital,2050000,18,0.0348,155000,App,900,0.056,Automática,Activo,0,25,F,2,Bachiller,Conductor/Repartidor,2770000.0,580.0,True,2,Android,42.0,153.3095238095238,0.007130315633972524
CR001385,CL01273,2025-12-23,Microcrédito,1600000,18,0.0293,116000,App,767,0.0419,Automática,Activo,0,25,F,2,Bachiller,Conductor/Repartidor,2770000.0,580.0,True,2,Android,42.0,153.3095238095238,0.007558663821327642
CR001386,CL01274,2025-10-26,Crédito libre inversión,2950000,3,0.0266,1036000,App,776,0.3754,Manual,Finalizado,0,33,F,4,Técnico/Tecnólogo,Independiente,2760000.0,663.0,False,3,iOS,11.0,132.9090909090909,0.0028722076349500464
CR001387,CL01275,2024-02-07,Crédito libre inversión,1800000,9,0.0215,222000,Aliado,866,0.0851,Automática,Finalizado,0,48,M,4,Bachiller,Comerciante,2610000.0,697.0,True,1,Android,9.0,242.55555555555557,0.008874796802356203
CR001388,CL01275,2024-10-27,Crédito libre inversión,5550000,12,0.0278,550000,Aliado,824,0.2107,Automática,Finalizado,0,48,M,4,Bachiller,Comerciante,2610000.0,697.0,True,1,Android,9.0,242.55555555555557,0.013434293924442965
CR001389,CL01276,2025-12-17,Microcrédito,2950000,6,0.0291,543000,Call center,832,0.1296,Automática,Activo,0,37,F,3,Bachiller,Empleado,4190000.0,551.0,False,3,Web,8.0,169.875,0.0051689986828851505
CR001390,CL01277,2025-07-23,Avance de nómina,300000,3,0.0216,104000,App,758,0.1405,Automática,Mora severa,1,59,M,3,Bachiller,Pensionado,740000.0,545.0,False,4,Web,8.0,168.25,0.9515531153630347
CR001391,CL01279,2025-11-02,Microcrédito,1750000,12,0.0402,187000,Aliado,755,0.1062,Automática,Mora moderada,1,38,M,3,Técnico/Tecnólogo,Pensionado,1760000.0,521.0,False,0,Android,,,0.9236689205728343
CR001392,CL01280,2026-03-17,Microcrédito,2700000,18,0.0255,189000,App,900,0.0387,Automática,Activo,0,33,M,3,Posgrado,Empleado,4880000.0,609.0,False,0,Android,6.0,119.66666666666669,0.011056757731904471
CR001393,CL01282,2025-11-12,Crédito libre inversión,1950000,9,0.0269,247000,Web,574,0.358,Manual,Mora moderada,1,34,M,2,Sin información,Desempleado,690000.0,397.0,False,1,Android,6.0,163.5,0.9718798220431004
CR001394,CL01283,2026-03-23,Crédito consumo digital,1600000,9,0.0355,211000,Aliado,767,0.1128,Automática,Activo,0,43,F,3,Técnico/Tecnólogo,Empleado,1870000.0,527.0,False,0,Android,11.0,184.9090909090909,0.0058597738687259935
CR001395,CL01283,2025-09-29,Crédito consumo digital,1300000,6,0.0235,235000,App,766,0.1257,Automática,Finalizado,0,43,F,3,Técnico/Tecnólogo,Empleado,1870000.0,527.0,False,0,Android,11.0,184.9090909090909,0.008098514178284024
CR001396,CL01284,2025-08-01,Crédito consumo digital,4150000,24,0.0237,229000,App,900,0.0631,Automática,Activo,0,46,F,1,Universitario,Empleado,3630000.0,702.0,False,1,Android,26.0,146.8846153846154,0.004414348583570341
CR001397,CL01284,2025-01-18,Crédito libre inversión,7150000,12,0.0257,700000,Call center,890,0.1928,Automática,Finalizado,0,46,F,1,Universitario,Empleado,3630000.0,702.0,False,1,Android,26.0,146.8846153846154,0.0075482105669779495
CR001398,CL01285,2025-11-28,Crédito libre inversión,4150000,6,0.033,774000,Aliado,895,0.2037,Automática,Activo,0,28,M,3,Bachiller,Comerciante,3800000.0,656.0,False,0,Android,13.0,183.84615384615384,0.013213920328620687
CR001399,CL01285,2025-09-22,Avance de nómina,1500000,3,0.0199,520000,App,900,0.1368,Automática,Finalizado,0,28,M,3,Bachiller,Comerciante,3800000.0,656.0,False,0,Android,13.0,183.84615384615384,0.020821896623177977
CR001400,CL01286,2026-01-08,Crédito libre inversión,1450000,12,0.0265,143000,App,857,0.0556,Automática,Activo,0,23,F,2,Bachiller,Empleado,2570000.0,505.0,True,2,Android,9.0,168.33333333333334,0.010388161070662294
CR001401,CL01287,2025-09-14,Crédito consumo digital,1750000,6,0.0331,326000,App,792,0.1567,Automática,Mora moderada,1,19,M,1,Universitario,Conductor/Repartidor,2080000.0,496.0,False,1,Android,5.0,292.4,0.8723473103064484
CR001402,CL01288,2026-03-13,Crédito consumo digital,1500000,6,0.0298,277000,Aliado,900,0.0949,Automática,Activo,0,41,M,3,Posgrado,Microempresario,2920000.0,597.0,False,0,Android,18.0,149.11111111111111,0.00590019741252182
CR001403,CL01288,2025-10-05,Crédito consumo digital,2050000,6,0.0361,386000,App,803,0.1322,Automática,Finalizado,0,41,M,3,Posgrado,Microempresario,2920000.0,597.0,False,0,Android,18.0,149.11111111111111,0.011789226924240014
CR001404,CL01289,2026-01-21,Crédito libre inversión,2700000,3,0.0308,956000,App,646,0.6978,Excepción,Finalizado,0,25,F,1,Bachiller,Comerciante,1370000.0,457.0,False,1,Android,4.0,156.25,0.06164502623447578
CR001405,CL01290,2025-08-04,Crédito consumo digital,850000,12,0.0214,81000,Call center,733,0.0455,Automática,Mora severa,1,19,M,2,Bachiller,Conductor/Repartidor,1780000.0,370.0,False,2,Web,16.0,196.875,0.9875042991512866
CR001406,CL01290,2024-09-17,Microcrédito,3000000,18,0.0407,238000,Web,694,0.1337,Automática,Mora moderada,1,19,M,2,Bachiller,Conductor/Repartidor,1780000.0,370.0,False,2,Web,16.0,196.875,0.9604201989855254
CR001407,CL01291,2025-09-23,Avance de nómina,250000,9,0.0234,31000,App,739,0.05,Automática,Activo,0,40,F,2,Bachiller,Desempleado,620000.0,524.0,False,3,Android,7.0,195.42857142857144,0.009936010766864926
CR001408,CL01294,2025-05-23,Microcrédito,850000,12,0.025,83000,Aliado,724,0.0585,Automática,Activo,0,44,M,2,Universitario,Estudiante,1420000.0,521.0,False,1,Android,7.0,149.57142857142858,0.008328416246420138
CR001409,CL01294,2025-05-31,Avance de nómina,650000,6,0.0223,117000,Web,787,0.0824,Automática,Finalizado,0,44,M,2,Universitario,Estudiante,1420000.0,521.0,False,1,Android,7.0,149.57142857142858,0.017117610718152244
CR001410,CL01294,2025-10-20,Crédito libre inversión,3700000,9,0.0295,474000,App,751,0.3338,Automática,Mora moderada,1,44,M,2,Universitario,Estudiante,1420000.0,521.0,False,1,Android,7.0,149.57142857142858,0.9592911403629233
CR001411,CL01295,2024-12-31,Crédito consumo digital,1600000,12,0.02,151000,App,891,0.0377,Automática,Finalizado,0,37,F,2,Bachiller,Empleado,4010000.0,606.0,False,2,Android,4.0,186.75,0.009494116450743134
CR001412,CL01296,2025-10-25,Crédito consumo digital,2200000,6,0.0361,414000,App,810,0.124,Automática,Finalizado,0,35,F,2,Técnico/Tecnólogo,Empleado,3340000.0,543.0,True,0,Android,7.0,112.85714285714286,0.015340523192515094
CR001413,CL01297,2025-08-19,Crédito consumo digital,700000,18,0.0259,49000,Web,798,0.0462,Automática,Activo,0,45,M,3,Universitario,Empleado,1060000.0,577.0,False,0,Web,4.0,208.5,0.0073296861627615345
CR001414,CL01299,2025-12-08,Crédito libre inversión,2150000,6,0.0318,399000,App,848,0.1669,Automática,Activo,0,39,F,3,Sin información,Empleado,2390000.0,579.0,False,1,Android,3.0,128.0,0.011427328122047931
CR001415,CL01300,2025-12-21,Crédito libre inversión,2150000,9,0.0182,261000,Web,760,0.3262,Automática,Mora moderada,1,39,M,2,Bachiller,Independiente,800000.0,502.0,False,2,Android,26.0,172.0,0.9438404320760854
CR001416,CL01300,2026-03-18,Crédito consumo digital,250000,9,0.0304,32000,Aliado,828,0.04,Automática,Activo,0,39,M,2,Bachiller,Independiente,800000.0,502.0,False,2,Android,26.0,172.0,0.004914211699368519
CR001417,CL01302,2025-05-15,Avance de nómina,1000000,6,0.0263,182000,Aliado,855,0.0613,Automática,Mora moderada,1,46,F,4,Bachiller,Conductor/Repartidor,2970000.0,609.0,False,1,Android,1.0,118.0,0.9452120536819996
CR001418,CL01303,2025-08-26,Avance de nómina,750000,6,0.0277,137000,Web,755,0.0617,Automática,Mora moderada,1,34,F,3,Técnico/Tecnólogo,Empleado,2220000.0,518.0,True,3,Android,30.0,149.16666666666666,0.885993649852977
CR001419,CL01303,2024-01-04,Crédito libre inversión,6250000,6,0.0333,1166000,App,827,0.5252,Manual,Mora moderada,1,34,F,3,Técnico/Tecnólogo,Empleado,2220000.0,518.0,True,3,Android,30.0,149.16666666666666,0.7678723241594533
CR001420,CL01303,2025-07-05,Crédito consumo digital,1650000,12,0.0308,167000,Web,824,0.0752,Automática,Activo,0,34,F,3,Técnico/Tecnólogo,Empleado,2220000.0,518.0,True,3,Android,30.0,149.16666666666666,0.0040530262779780385
CR001421,CL01304,2025-08-14,Microcrédito,2700000,9,0.0427,368000,Web,721,0.1432,Automática,Mora moderada,1,28,M,3,Sin información,Desempleado,2570000.0,490.0,False,1,Android,7.0,149.14285714285714,0.9588492198976551
CR001422,CL01306,2025-08-08,Avance de nómina,1450000,12,0.0291,145000,Web,846,0.0363,Automática,Activo,0,27,M,5,Universitario,Empleado,3990000.0,623.0,False,1,Android,3.0,223.33333333333331,0.00907265693463066
CR001423,CL01306,2025-12-09,Crédito consumo digital,2500000,9,0.0355,329000,App,900,0.0825,Automática,Activo,0,27,M,5,Universitario,Empleado,3990000.0,623.0,False,1,Android,3.0,223.33333333333331,0.004995903159842978
CR001424,CL01307,2025-07-02,Crédito consumo digital,500000,6,0.0252,91000,Web,829,0.0548,Automática,Mora moderada,1,36,F,2,Técnico/Tecnólogo,Independiente,1660000.0,561.0,True,1,iOS,4.0,110.25,0.9267159640359912
CR001425,CL01308,2025-09-21,Avance de nómina,2200000,12,0.0251,215000,Aliado,807,0.0551,Automática,Activo,0,36,M,5,Bachiller,Comerciante,3900000.0,595.0,False,0,Android,12.0,162.08333333333334,0.025893833350682453
CR001426,CL01308,2024-03-24,Crédito libre inversión,4500000,12,0.0236,435000,Aliado,824,0.1115,Automática,Finalizado,0,36,M,5,Bachiller,Comerciante,3900000.0,595.0,False,0,Android,12.0,162.08333333333334,0.02786140100478983
CR001427,CL01309,2025-07-18,Crédito consumo digital,2350000,9,0.0389,315000,App,805,0.1514,Automática,Finalizado,0,47,M,3,Posgrado,Independiente,2080000.0,655.0,True,0,Android,3.0,329.3333333333333,0.004652119450283478
CR001428,CL01310,2026-02-06,Crédito consumo digital,1250000,9,0.0387,167000,App,827,0.0839,Automática,Mora moderada,1,41,F,3,Posgrado,Conductor/Repartidor,1990000.0,525.0,False,2,Web,3.0,101.0,0.9325945391580475
CR001429,CL01311,2026-01-23,Crédito consumo digital,750000,18,0.0253,52000,App,732,0.0473,Automática,Activo,0,36,M,4,Universitario,Estudiante,1100000.0,542.0,False,1,Android,5.0,202.2,0.00990017326416581
CR001430,CL01312,2025-06-25,Crédito consumo digital,950000,9,0.0342,124000,Aliado,831,0.053,Automática,Finalizado,0,44,M,3,Sin información,Conductor/Repartidor,2340000.0,567.0,False,0,Android,19.0,247.10526315789477,0.007332552056790762
CR001431,CL01312,2025-03-20,Crédito consumo digital,750000,18,0.0279,54000,App,900,0.0231,Automática,Mora moderada,1,44,M,3,Sin información,Conductor/Repartidor,2340000.0,567.0,False,0,Android,19.0,247.10526315789477,0.9079462093587701
CR001432,CL01313,2023-06-29,Crédito libre inversión,7100000,9,0.0306,915000,Aliado,757,0.5027,Manual,Mora moderada,1,50,M,1,Bachiller,Empleado,1820000.0,580.0,False,0,Android,7.0,106.28571428571428,0.9376052466465545
CR001433,CL01313,2023-05-12,Crédito consumo digital,1200000,6,0.0386,228000,App,799,0.1253,Automática,Finalizado,0,50,M,1,Bachiller,Empleado,1820000.0,580.0,False,0,Android,7.0,106.28571428571428,0.014161817804189798
CR001434,CL01313,2024-04-29,Crédito libre inversión,4050000,9,0.0228,503000,App,815,0.2764,Automática,Mora moderada,1,50,M,1,Bachiller,Empleado,1820000.0,580.0,False,0,Android,7.0,106.28571428571428,0.9575969478107799
