cliente_id,fecha_registro,departamento,ciudad,edad,genero,estrato,nivel_educativo,ocupacion,ingreso_mensual_estimado,canal_adquisicion,score_externo,tiene_producto_ahorro,numero_dependientes,dispositivo_principal,email_hash
CL01240,2025-12-20,Antioquia,Medellín,52,No informa,1,Bachiller,Comerciante,2600000.0,Campaña digital,576.0,False,1,Web,hash_150375
CL01241,2023-05-13,Bogotá D.C.,Bogotá,32,F,3,Posgrado,Comerciante,1970000.0,Referido,565.0,False,2,iOS,hash_492445
CL01242,2023-07-07,Antioquia,Medellín,34,M,1,Bachiller,Empleado,2410000.0,Campaña digital,474.0,False,1,iOS,hash_355223
CL01243,2025-05-19,Bolívar,Cartagena,30,F,1,Bachiller,Empleado,2440000.0,Referido,561.0,False,0,Web,hash_529318
CL01244,2023-03-05,Bogotá D.C.,Bogotá,26,M,1,Posgrado,Independiente,1870000.0,Aliado comercial,564.0,False,3,Android,hash_174992
CL01245,2024-12-01,Bogotá D.C.,Bogotá,30,F,1,Técnico/Tecnólogo,Empleado,2020000.0,App orgánico,620.0,False,0,Android,hash_824867
CL01246,2024-04-21,Bogotá D.C.,Bogotá,24,M,2,Sin información,Empleado,2570000.0,App orgánico,526.0,True,4,Android,hash_938915
CL01247,2023-06-11,Atlántico,Barranquilla,36,M,1,Universitario,Empleado,2340000.0,Referido,596.0,True,2,Android,hash_656000
CL01248,2023-02-07,Bogotá D.C.,Bogotá,28,M,2,Sin información,Conductor/Repartidor,2570000.0,Call center,430.0,False,4,Android,hash_609444
CL01249,2023-02-23,Bogotá D.C.,Bogotá,38,M,5,Bachiller,Desempleado,1080000.0,App orgánico,544.0,True,0,Android,hash_459348
CL01250,2025-11-02,Antioquia,Medellín,20,F,2,Técnico/Tecnólogo,Empleado,1930000.0,Referido,588.0,False,2,Web,hash_951787
CL01251,2024-06-27,Antioquia,Medellín,39,M,3,Bachiller,Conductor/Repartidor,1020000.0,Aliado comercial,464.0,False,2,Android,hash_677218
CL01252,2025-03-27,Norte de Santander,Cúcuta,44,M,2,Técnico/Tecnólogo,Empleado,1910000.0,Referido,514.0,False,1,Web,hash_289939
CL01253,2023-09-29,Valle del Cauca,Cali,19,F,2,Universitario,Empleado,2720000.0,Campaña digital,685.0,False,2,iOS,hash_826844
CL01254,2023-08-31,Valle del Cauca,Cali,40,F,2,Universitario,Microempresario,3980000.0,Aliado comercial,644.0,False,3,Android,hash_334891
CL01255,2023-09-28,Bogotá D.C.,Bogotá,48,F,5,Sin información,Empleado,2570000.0,Campaña digital,823.0,False,1,Android,hash_446429
CL01256,2023-04-04,Antioquia,Medellín,24,F,3,Bachiller,Conductor/Repartidor,3200000.0,App orgánico,580.0,True,2,Android,hash_292848
CL01257,2025-04-16,Bogotá D.C.,Bogotá,53,F,1,Universitario,Empleado,2900000.0,Campaña digital,574.0,False,0,Android,hash_794524
CL01258,2023-08-02,Bolívar,Cartagena,40,M,3,Bachiller,Independiente,1280000.0,Aliado comercial,517.0,False,3,iOS,hash_585089
CL01259,2024-08-13,Bogotá D.C.,Bogotá,29,M,3,Bachiller,Conductor/Repartidor,5810000.0,Campaña digital,707.0,False,0,Android,hash_670845
CL01260,2025-08-19,Valle del Cauca,Cali,35,M,4,Sin información,Comerciante,4120000.0,Referido,694.0,False,0,iOS,hash_821180
CL01261,2023-09-26,Antioquia,Medellín,42,F,3,Técnico/Tecnólogo,Microempresario,2350000.0,App orgánico,536.0,False,3,iOS,hash_151940
CL01262,2024-09-11,Antioquia,Medellín,37,F,5,Técnico/Tecnólogo,Empleado,6700000.0,Campaña digital,806.0,False,1,Android,hash_228491
CL01263,2023-09-12,Cundinamarca,Soacha,41,No informa,4,Sin información,Conductor/Repartidor,3280000.0,Aliado comercial,539.0,True,4,Android,hash_553192
CL01264,2024-08-18,Bolívar,Cartagena,27,F,1,Bachiller,Empleado,1880000.0,Campaña digital,617.0,False,1,Android,hash_412279
CL01265,2023-08-16,Bogotá D.C.,Bogotá,38,No informa,4,Bachiller,Estudiante,2100000.0,App orgánico,598.0,False,1,Web,hash_915668
CL01266,2024-07-25,Antioquia,Medellín,22,M,2,Universitario,Empleado,2990000.0,App orgánico,500.0,False,2,iOS,hash_698685
CL01267,2024-06-13,Cundinamarca,Soacha,35,M,5,Bachiller,Microempresario,4640000.0,Campaña digital,637.0,False,1,Android,hash_642086
CL01268,2024-03-31,Bolívar,Cartagena,27,M,2,Sin información,Independiente,3320000.0,Aliado comercial,599.0,False,0,iOS,hash_714505
CL01269,2023-08-02,Caldas,Manizales,29,F,3,Universitario,Desempleado,760000.0,App orgánico,505.0,False,1,Android,hash_301168
CL01270,2024-01-31,Bogotá D.C.,Bogotá,48,M,3,Técnico/Tecnólogo,Microempresario,4020000.0,Campaña digital,704.0,False,2,iOS,hash_132894
CL01271,2023-01-29,Bogotá D.C.,Bogotá,47,M,2,Sin información,Comerciante,4610000.0,Aliado comercial,704.0,True,2,Android,hash_846958
CL01272,2023-04-17,Bolívar,Cartagena,42,F,2,Técnico/Tecnólogo,Estudiante,1220000.0,App orgánico,540.0,True,2,iOS,hash_261754
CL01273,2024-01-04,Bogotá D.C.,Bogotá,25,F,2,Bachiller,Conductor/Repartidor,2770000.0,Campaña digital,580.0,True,2,Android,hash_125294
CL01274,2025-01-13,Norte de Santander,Cúcuta,33,F,4,Técnico/Tecnólogo,Independiente,2760000.0,Aliado comercial,663.0,False,3,iOS,hash_891815
CL01275,2023-03-07,Caldas,Manizales,48,M,4,Bachiller,Comerciante,2610000.0,Campaña digital,697.0,True,1,Android,hash_864510
CL01276,2025-07-02,Bogotá D.C.,Bogotá,37,F,3,Bachiller,Empleado,4190000.0,App orgánico,551.0,False,3,Web,hash_718644
CL01277,2024-01-07,Santander,Bucaramanga,59,M,3,Bachiller,Pensionado,740000.0,Referido,545.0,False,4,Web,hash_518494
CL01278,2024-10-04,Antioquia,Medellín,40,F,4,Técnico/Tecnólogo,Independiente,2490000.0,Call center,609.0,False,2,Android,hash_295619
CL01279,2025-09-09,Antioquia,Medellín,38,M,3,Técnico/Tecnólogo,Pensionado,1760000.0,Referido,521.0,False,0,Android,hash_101076
CL01280,2025-07-22,Cundinamarca,Soacha,33,M,3,Posgrado,Empleado,4880000.0,Campaña digital,609.0,False,0,Android,hash_637636
CL01281,2025-06-06,Bogotá D.C.,Bogotá,37,M,1,Universitario,Desempleado,360000.0,Call center,384.0,False,0,Android,hash_624204
CL01282,2024-02-01,Santander,Bucaramanga,34,M,2,Sin información,Desempleado,690000.0,Aliado comercial,397.0,False,1,Android,hash_671097
CL01283,2025-11-17,Valle del Cauca,Cali,43,F,3,Técnico/Tecnólogo,Empleado,1870000.0,Campaña digital,527.0,False,0,Android,hash_237011
CL01284,2023-03-17,Bogotá D.C.,Bogotá,46,F,1,Universitario,Empleado,3630000.0,Aliado comercial,702.0,False,1,Android,hash_765916
CL01285,2025-04-13,Bogotá D.C.,Bogotá,28,M,3,Bachiller,Comerciante,3800000.0,Referido,656.0,False,0,Android,hash_168858
CL01286,2025-03-09,Bogotá D.C.,Bogotá,23,F,2,Bachiller,Empleado,2570000.0,Call center,505.0,True,2,Android,hash_533995
CL01287,2023-09-04,Antioquia,Medellín,19,M,1,Universitario,Conductor/Repartidor,2080000.0,App orgánico,496.0,False,1,Android,hash_115009
CL01288,2025-08-04,Norte de Santander,Cúcuta,41,M,3,Posgrado,Microempresario,2920000.0,App orgánico,597.0,False,0,Android,hash_245939
CL01289,2025-02-11,Bogotá D.C.,Bogotá,25,F,1,Bachiller,Comerciante,1370000.0,App orgánico,457.0,False,1,Android,hash_592558
CL01290,2023-05-06,Bolívar,Cartagena,19,M,2,Bachiller,Conductor/Repartidor,1780000.0,App orgánico,370.0,False,2,Web,hash_823911
CL01291,2025-04-04,Santander,Bucaramanga,40,F,2,Bachiller,Desempleado,620000.0,App orgánico,524.0,False,3,Android,hash_735536
CL01292,2024-06-18,Valle del Cauca,Cali,61,F,2,Universitario,Estudiante,850000.0,App orgánico,498.0,False,0,Android,hash_962735
CL01293,2025-10-24,Atlántico,Barranquilla,36,M,3,Bachiller,Conductor/Repartidor,2300000.0,App orgánico,588.0,False,0,Android,hash_862380
CL01294,2025-07-25,Bogotá D.C.,Bogotá,44,M,2,Universitario,Estudiante,1420000.0,App orgánico,521.0,False,1,Android,hash_853222
CL01295,2023-05-08,Atlántico,Barranquilla,37,F,2,Bachiller,Empleado,4010000.0,Referido,606.0,False,2,Android,hash_647403
CL01296,2024-07-20,Atlántico,Barranquilla,35,F,2,Técnico/Tecnólogo,Empleado,3340000.0,App orgánico,543.0,True,0,Android,hash_991293
CL01297,2024-09-01,Cundinamarca,Soacha,45,M,3,Universitario,Empleado,1060000.0,Call center,577.0,False,0,Web,hash_720877
CL01298,2026-01-07,Antioquia,Medellín,33,M,1,Técnico/Tecnólogo,Desempleado,370000.0,Campaña digital,486.0,False,1,Android,hash_855823
CL01299,2024-08-09,Valle del Cauca,Cali,39,F,3,Sin información,Empleado,2390000.0,Campaña digital,579.0,False,1,Android,hash_677697
CL01300,2025-03-18,Bogotá D.C.,Bogotá,39,M,2,Bachiller,Independiente,800000.0,App orgánico,502.0,False,2,Android,hash_170160
CL01301,2024-03-24,Bogotá D.C.,Bogotá,29,M,3,Bachiller,Empleado,2510000.0,App orgánico,491.0,False,0,Android,hash_123838
CL01302,2024-05-22,Norte de Santander,Cúcuta,46,F,4,Bachiller,Conductor/Repartidor,2970000.0,Campaña digital,609.0,False,1,Android,hash_841693
CL01303,2023-08-09,Santander,Bucaramanga,34,F,3,Técnico/Tecnólogo,Empleado,2220000.0,App orgánico,518.0,True,3,Android,hash_357177
CL01304,2024-03-05,Bogotá D.C.,Bogotá,28,M,3,Sin información,Desempleado,2570000.0,Campaña digital,490.0,False,1,Android,hash_570258
CL01305,2025-07-19,Valle del Cauca,Cali,41,F,2,Técnico/Tecnólogo,Comerciante,1820000.0,Campaña digital,570.0,False,2,Android,hash_310994
CL01306,2025-09-26,Cundinamarca,Soacha,27,M,5,Universitario,Empleado,3990000.0,App orgánico,623.0,False,1,Android,hash_713143
CL01307,2023-08-19,Santander,Bucaramanga,36,F,2,Técnico/Tecnólogo,Independiente,1660000.0,Campaña digital,561.0,True,1,iOS,hash_638363
CL01308,2023-12-08,Antioquia,Medellín,36,M,5,Bachiller,Comerciante,3900000.0,Campaña digital,595.0,False,0,Android,hash_717722
CL01309,2025-03-26,Antioquia,Medellín,47,M,3,Posgrado,Independiente,2080000.0,Campaña digital,655.0,True,0,Android,hash_589554
CL01310,2025-08-05,Antioquia,Medellín,41,F,3,Posgrado,Conductor/Repartidor,1990000.0,Call center,525.0,False,2,Web,hash_473254
CL01311,2025-10-06,Norte de Santander,Cúcuta,36,M,4,Universitario,Estudiante,1100000.0,App orgánico,542.0,False,1,Android,hash_185263
CL01312,2024-08-09,Bogotá D.C.,Bogotá,44,M,3,Sin información,Conductor/Repartidor,2340000.0,App orgánico,567.0,False,0,Android,hash_209777
CL01313,2023-02-18,Cundinamarca,Soacha,50,M,1,Bachiller,Empleado,1820000.0,Campaña digital,580.0,False,0,Android,hash_604962
CL01314,2023-04-19,Bogotá D.C.,Bogotá,42,M,4,Posgrado,Conductor/Repartidor,2530000.0,Aliado comercial,606.0,False,0,iOS,hash_253594
CL01315,2023-12-27,Bogotá D.C.,Bogotá,36,M,1,Técnico/Tecnólogo,Empleado,830000.0,App orgánico,527.0,False,1,Android,hash_778787
CL01316,2023-04-18,Bogotá D.C.,Bogotá,23,F,5,Bachiller,Estudiante,2130000.0,Aliado comercial,507.0,False,2,Android,hash_284933
CL01317,2023-06-18,Bogotá D.C.,Bogotá,25,M,3,Bachiller,Empleado,5080000.0,Aliado comercial,531.0,True,1,iOS,hash_338344
CL01318,2024-08-16,Atlántico,Barranquilla,33,M,6,Técnico/Tecnólogo,Empleado,5200000.0,App orgánico,753.0,False,3,Android,hash_686834
CL01319,2025-05-24,Valle del Cauca,Cali,30,M,1,Universitario,Empleado,2570000.0,App orgánico,573.0,False,3,iOS,hash_277980
CL01320,2023-04-15,Bogotá D.C.,Bogotá,34,M,4,Universitario,Independiente,4390000.0,Campaña digital,658.0,False,1,Android,hash_140023
CL01321,2024-03-30,Atlántico,Barranquilla,37,F,1,Sin información,Conductor/Repartidor,2300000.0,Campaña digital,510.0,True,4,iOS,hash_591564
CL01322,2025-02-02,Antioquia,Medellín,41,F,3,Bachiller,Comerciante,3280000.0,App orgánico,587.0,False,1,iOS,hash_588295
CL01323,2024-10-16,Antioquia,Medellín,35,M,1,Técnico/Tecnólogo,Empleado,2370000.0,App orgánico,573.0,False,0,Android,hash_246874
CL01324,2023-08-07,Bogotá D.C.,Bogotá,41,M,1,Bachiller,Microempresario,2010000.0,Campaña digital,635.0,False,0,Android,hash_741729
CL01325,2023-09-01,Bogotá D.C.,Bogotá,37,M,4,Sin información,Independiente,2000000.0,App orgánico,542.0,False,1,Android,hash_890099
CL01326,2023-10-20,Santander,Bucaramanga,19,F,4,Sin información,Estudiante,1720000.0,Referido,588.0,False,1,Android,hash_379818
CL01327,2024-12-05,Antioquia,Medellín,27,F,3,Bachiller,Empleado,4440000.0,App orgánico,680.0,False,0,Android,hash_170500
CL01328,2024-10-01,Bogotá D.C.,Bogotá,35,M,1,Técnico/Tecnólogo,Microempresario,1570000.0,Campaña digital,535.0,False,2,Android,hash_520869
CL01329,2025-06-02,Bogotá D.C.,Bogotá,24,M,1,Bachiller,Comerciante,2030000.0,Aliado comercial,639.0,False,2,Android,hash_506810
CL01330,2023-02-23,Antioquia,Medellín,42,F,3,Técnico/Tecnólogo,Empleado,2470000.0,Campaña digital,601.0,False,4,Android,hash_859950
CL01331,2023-03-05,Antioquia,Medellín,51,M,3,Bachiller,Independiente,3110000.0,Referido,643.0,False,3,Android,hash_704483
CL01332,2024-09-10,Bogotá D.C.,Bogotá,48,M,2,Universitario,Microempresario,2630000.0,Campaña digital,630.0,False,0,Android,hash_973953
CL01333,2025-07-15,Atlántico,Barranquilla,34,F,2,Universitario,Empleado,4480000.0,Call center,588.0,False,2,Android,hash_261339
CL01334,2025-06-21,Valle del Cauca,Cali,51,F,3,Bachiller,Independiente,3000000.0,App orgánico,559.0,False,0,iOS,hash_946261
CL01335,2024-08-07,Bogotá D.C.,Bogotá,37,M,3,Técnico/Tecnólogo,Estudiante,600000.0,App orgánico,408.0,True,0,iOS,hash_798028
CL01336,2023-02-28,Bolívar,Cartagena,33,M,1,Bachiller,Independiente,1070000.0,Aliado comercial,492.0,False,0,Android,hash_713835
CL01337,2024-03-18,Bogotá D.C.,Bogotá,30,F,2,Técnico/Tecnólogo,Microempresario,3940000.0,Aliado comercial,677.0,False,2,Android,hash_960473
CL01338,2023-03-10,Atlántico,Barranquilla,33,F,1,Bachiller,Empleado,2100000.0,Campaña digital,590.0,False,2,Android,hash_342070
CL01339,2023-06-02,Cundinamarca,Soacha,17,F,2,Bachiller,Empleado,2570000.0,Aliado comercial,583.0,False,2,Android,hash_585959
CL01340,2024-07-04,Valle del Cauca,Cali,38,M,1,Técnico/Tecnólogo,Empleado,2080000.0,Referido,579.0,False,0,Web,hash_613060
CL01341,2024-04-29,Antioquia,Medellín,38,F,3,Universitario,Comerciante,3780000.0,Referido,642.0,False,0,Android,hash_686623
CL01342,2024-07-23,Santander,Bucaramanga,36,F,3,Bachiller,Empleado,3500000.0,Aliado comercial,588.0,False,0,Android,hash_397535
CL01343,2025-10-28,Bolívar,Cartagena,40,M,1,Técnico/Tecnólogo,Empleado,2380000.0,Aliado comercial,573.0,False,0,iOS,hash_305207
CL01344,2023-09-22,Antioquia,Medellín,48,F,1,Universitario,Empleado,2510000.0,Campaña digital,584.0,False,0,Android,hash_885931
CL01345,2024-08-05,Risaralda,Pereira,45,M,3,Universitario,Empleado,2220000.0,App orgánico,587.0,False,2,Android,hash_697821
CL01346,2024-01-02,Santander,Bucaramanga,21,F,2,Técnico/Tecnólogo,Independiente,1010000.0,Aliado comercial,510.0,False,2,Android,hash_619521
CL01347,2025-08-28,Antioquia,Medellín,19,M,1,Sin información,Conductor/Repartidor,1950000.0,App orgánico,470.0,False,0,Android,hash_902542
CL01348,2025-05-04,Bogotá D.C.,Bogotá,45,M,3,Bachiller,Pensionado,1580000.0,App orgánico,588.0,False,0,Android,hash_669029
CL01349,2024-12-07,Bogotá D.C.,Bogotá,22,M,2,Bachiller,Desempleado,770000.0,Referido,422.0,True,1,iOS,hash_811865
CL01350,2025-08-12,Antioquia,Medellín,34,M,3,Técnico/Tecnólogo,Independiente,2180000.0,App orgánico,617.0,True,0,Android,hash_707398
CL01351,2025-04-26,Atlántico,Barranquilla,24,M,1,Universitario,Pensionado,1980000.0,App orgánico,489.0,True,2,Android,hash_965028
CL01352,2024-01-03,Antioquia,Medellín,19,F,3,Técnico/Tecnólogo,Pensionado,1200000.0,Campaña digital,414.0,False,2,Android,hash_166019
CL01353,2024-12-19,Valle del Cauca,Cali,41,M,2,Universitario,Comerciante,2230000.0,Campaña digital,608.0,False,1,Android,hash_213388
CL01354,2024-10-22,Cundinamarca,Soacha,44,M,4,Universitario,Independiente,3180000.0,Campaña digital,603.0,True,3,Android,hash_834755
CL01355,2024-12-09,Valle del Cauca,Cali,30,M,2,Bachiller,Empleado,3420000.0,App orgánico,633.0,False,3,iOS,hash_114787
CL01356,2025-07-26,Bogotá D.C.,Bogotá,19,M,5,Técnico/Tecnólogo,Empleado,4560000.0,Referido,696.0,False,0,Android,hash_680340
CL01357,2023-11-17,Caldas,Manizales,31,F,2,Posgrado,Empleado,2660000.0,Campaña digital,630.0,False,3,Android,hash_463754
CL01358,2023-10-08,Antioquia,Medellín,40,F,1,Bachiller,Microempresario,2560000.0,App orgánico,634.0,False,3,Web,hash_900629
CL01359,2024-08-18,Bogotá D.C.,Bogotá,21,M,3,Universitario,Empleado,2780000.0,Call center,575.0,True,0,Web,hash_589775
CL01360,2024-07-21,Bolívar,Cartagena,38,M,2,Técnico/Tecnólogo,Comerciante,2570000.0,Referido,588.0,False,2,iOS,hash_906878
CL01361,2025-12-05,Tolima,Ibagué,36,M,3,Posgrado,Desempleado,1110000.0,App orgánico,464.0,False,3,Android,hash_468675
CL01362,2025-12-31,Valle del Cauca,Cali,42,M,3,Bachiller,Empleado,2570000.0,Referido,569.0,True,2,Android,hash_839316
CL01363,2025-03-12,Valle del Cauca,Cali,37,F,1,Sin información,Empleado,3530000.0,Aliado comercial,615.0,False,1,Android,hash_901281
CL01364,2025-06-02,Bogotá D.C.,Bogotá,26,M,2,Técnico/Tecnólogo,Empleado,2000000.0,App orgánico,617.0,False,0,iOS,hash_976218
CL01365,2025-03-04,Antioquia,Medellín,48,M,1,Sin información,Comerciante,1660000.0,Campaña digital,550.0,False,2,Android,hash_661267
CL01366,2024-10-03,Caldas,Manizales,34,F,3,Técnico/Tecnólogo,Empleado,3500000.0,Aliado comercial,588.0,False,1,iOS,hash_307123
CL01367,2026-01-06,Bogotá D.C.,Bogotá,36,M,3,Sin información,Microempresario,4400000.0,Aliado comercial,674.0,True,4,Android,hash_606218
CL01368,2024-01-11,Bogotá D.C.,Bogotá,27,F,2,Técnico/Tecnólogo,Empleado,1840000.0,Aliado comercial,588.0,False,1,Android,hash_295980
CL01369,2023-11-19,Antioquia,Medellín,32,M,3,Bachiller,Empleado,2320000.0,Referido,547.0,False,1,iOS,hash_445508
CL01370,2025-09-03,Santander,Bucaramanga,27,F,3,Técnico/Tecnólogo,Microempresario,3270000.0,Aliado comercial,552.0,False,0,iOS,hash_695605
CL01371,2023-02-08,Bogotá D.C.,Bogotá,34,M,4,Técnico/Tecnólogo,Empleado,3390000.0,Referido,621.0,False,2,iOS,hash_143042
CL01372,2025-10-08,Cundinamarca,Soacha,53,M,3,Bachiller,Empleado,2480000.0,Referido,598.0,False,3,iOS,hash_319712
CL01373,2025-01-24,Valle del Cauca,Cali,22,M,1,Universitario,Comerciante,2490000.0,App orgánico,585.0,True,1,Android,hash_479928
CL01374,2025-09-26,Atlántico,Barranquilla,20,M,3,Universitario,Independiente,2650000.0,App orgánico,582.0,False,2,iOS,hash_926083
CL01375,2023-06-25,Caldas,Manizales,51,F,2,Bachiller,Conductor/Repartidor,2740000.0,Referido,500.0,False,0,Android,hash_673613
CL01376,2025-09-17,Caldas,Manizales,34,M,3,Bachiller,Microempresario,5030000.0,Campaña digital,682.0,False,0,Android,hash_537586
CL01377,2025-04-01,Antioquia,Medellín,29,F,3,Universitario,Microempresario,3100000.0,Referido,657.0,False,1,Android,hash_927766
CL01378,2025-02-15,Meta,Villavicencio,46,F,3,Técnico/Tecnólogo,Independiente,1280000.0,App orgánico,531.0,False,0,iOS,hash_551180
CL01379,2025-11-05,Risaralda,Pereira,30,M,3,Técnico/Tecnólogo,Pensionado,1910000.0,App orgánico,488.0,False,1,Android,hash_785621
CL01380,2025-01-14,Antioquia,Medellín,54,F,2,Técnico/Tecnólogo,Empleado,3490000.0,App orgánico,622.0,False,2,Android,hash_298155
CL01381,2024-04-05,Bogotá D.C.,Bogotá,43,F,1,Técnico/Tecnólogo,Empleado,1650000.0,App orgánico,560.0,True,1,Android,hash_816873
CL01382,2023-02-19,Bogotá D.C.,Bogotá,31,M,4,Bachiller,Empleado,2730000.0,Aliado comercial,636.0,True,2,Android,hash_159278
CL01383,2025-02-12,Bogotá D.C.,Bogotá,58,M,3,Bachiller,Comerciante,3480000.0,App orgánico,767.0,False,0,iOS,hash_676304
CL01384,2025-03-05,Antioquia,Medellín,30,M,1,Técnico/Tecnólogo,Microempresario,1570000.0,Referido,471.0,False,0,Web,hash_175406
CL01385,2024-07-10,Bogotá D.C.,Bogotá,43,F,4,Universitario,Empleado,4800000.0,Call center,700.0,False,1,Web,hash_950340
CL01386,2025-02-26,Antioquia,Medellín,39,M,4,Bachiller,Conductor/Repartidor,1740000.0,Aliado comercial,485.0,False,2,iOS,hash_265438
CL01387,2024-07-06,Cundinamarca,Soacha,49,F,3,Sin información,Empleado,2430000.0,Aliado comercial,572.0,False,1,Android,hash_614080
CL01388,2024-07-24,Tolima,Ibagué,52,F,4,Bachiller,Empleado,3770000.0,Aliado comercial,710.0,False,3,Android,hash_428398
CL01389,2025-07-26,Bogotá D.C.,Bogotá,36,M,2,Bachiller,Empleado,2070000.0,Referido,639.0,False,2,Android,hash_252947
CL01390,2023-05-15,Antioquia,Medellín,28,M,1,Universitario,Desempleado,510000.0,App orgánico,482.0,False,0,Android,hash_432395
CL01391,2025-01-25,Bogotá D.C.,Bogotá,41,M,3,Universitario,Empleado,2860000.0,Campaña digital,632.0,False,0,iOS,hash_364234
CL01392,2025-09-30,Valle del Cauca,Cali,29,M,1,Técnico/Tecnólogo,Empleado,2450000.0,App orgánico,637.0,False,2,Android,hash_341411
CL01393,2024-01-26,Bogotá D.C.,Bogotá,56,F,2,Universitario,Empleado,1400000.0,Campaña digital,559.0,False,2,Android,hash_551501
CL01394,2024-07-04,Cundinamarca,Soacha,37,M,1,Universitario,Empleado,2380000.0,App orgánico,588.0,False,0,Android,hash_544400
CL01395,2023-07-28,Cundinamarca,Soacha,32,M,1,Bachiller,Microempresario,2850000.0,Referido,530.0,True,0,Android,hash_613955
CL01396,2023-02-07,Meta,Villavicencio,38,M,5,Bachiller,Independiente,5040000.0,App orgánico,659.0,False,0,Web,hash_163327
CL01397,2023-12-10,Antioquia,Medellín,23,M,1,Universitario,Empleado,2040000.0,App orgánico,588.0,False,3,Android,hash_184533
CL01398,2023-04-22,Bolívar,Cartagena,26,F,2,Bachiller,Comerciante,4460000.0,Aliado comercial,680.0,True,1,Android,hash_276221
